site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,next_visit_start_date,site_confidence,match_quality,site_review_reason,split_id,model,actual_repollution_kg_per_day,actual_top25,predicted_top25_score
1424,1424,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 18,2020-08-12,2025-08-27,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.023639322462140074
1432,1432,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 29,2020-08-13,2025-09-12,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.09854134517569516
1434,1434,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 31 (1) | ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 31 (2) | ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 31 (3),2020-08-14,2025-09-12,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.1683756071235833,1,0.9998025821514672
1438,1438,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 5,2020-08-26,2024-04-02,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.19780904167180371
1438,1438,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 4,2024-04-02,2025-09-15,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.05644097955018633
1442,1442,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 9,2020-08-26,2025-09-15,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0352112676056338,0,0.047527616166297665
1444,1444,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 11 | ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 12,2020-08-26,2025-09-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0487276664861938,0,0.05826449282735279
1457,1457,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),ΠΑΡΑΛΊΑ ΨΑΘΟΎΡΑ,ΨΑΘΟΎΡΑ ΠΑΡΑΛΊΑ 32,2020-08-29,2024-04-02,medium,canonical_medium,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.2949695121951219,1,0.5677371074492563
1457,1457,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΨΑΘΟΥΡΑ),,ΨΑΘΟΎΡΑ ΠΑΡΑΛΊΑ 1,2024-04-02,2025-09-23,medium,canonical_medium,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.1818181818181818,1,0.7295693520440281
1521,1521,ΤΗΝΟΣ (2η Φορά),,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 9 | ΤΉΝΟΣ ΠΑΡΑΛΊΑ 10,2020-10-10,2025-11-12,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.029648077673471166
1560,1560,ΡΗΝΕΙΑ (2η Φορά),,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 70,2020-11-18,2020-11-30,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2,logistic_C1_unweighted,1.6666666666666667,1,0.7102108994492876
1571,1571,ΔΗΛΟΣ,,ΔΉΛΟΣ ΠΑΡΑΛΊΑ 11 (2),2020-01-24,2020-11-22,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2,logistic_C1_unweighted,2.145214521452145,1,0.7738213514202724
1579,1579,ΑΝΤΙΨΑΡΑ,,ΑΝΤΊΨΑΡΑ ΠΑΡΑΛΊΑ 11,2020-12-07,2025-08-25,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.09956064551227119
1583,1583,ΨΑΡΑ ,,ΨΑΡΆ ΠΑΡΑΛΊΑ 2,2020-12-09,2025-09-30,high,canonical_high,multiple_regions,2,logistic_C1_unweighted,0.0,0,0.22596216930769772
1594,1594,ΨΑΡΑ ,ΠΑΡΑΛΊΑ ΦΤΕΛΙΌ,ΨΑΡΆ ΠΑΡΑΛΊΑ 18,2020-12-14,2025-10-02,high,canonical_high,multiple_regions,2,logistic_C1_unweighted,0.0,0,0.0976677455061915
1605,1605,ΨΑΡΑ ,,ΨΑΡΆ ΠΑΡΑΛΊΑ 41,2020-12-19,2025-09-29,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.06675216372542817
1615,1615,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 5,2020-12-21,2025-04-17,high,canonical_high,multiple_regions,2,logistic_C1_unweighted,0.0202788339670468,0,0.17210280196935906
1621,1621,Άγιος Ευστράτιος,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΔΗΜΉΤΡΙΟΣ,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 15,2020-12-22,2025-04-17,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.11437640794644664
1623,1623,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 17,2020-12-22,2025-04-17,high,canonical_high,multiple_regions,2,logistic_C1_unweighted,0.0,0,0.29477194205191465
1630,1630,Άγιος Ευστράτιος,ΠΑΡΑΛΊΑ ΚΑΛΑΜΊΤΣΙ,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 27,2020-12-23,2025-04-18,high,canonical_high,multiple_regions,2,logistic_C1_unweighted,0.1166772352568167,1,0.3612450991577064
1636,1636,Άγιος Ευστράτιος,ΠΑΡΑΛΊΑ ΚΑΛΆΜΙ,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 33,2020-12-24,2025-04-17,high,canonical_high,multiple_regions,2,logistic_C1_unweighted,0.0634920634920634,0,0.22460099358095448
1638,1638,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (1) | ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (2),2020-12-24,2021-01-02,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,238.125,1,0.9998013674705758
1638,1638,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (3) | ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (4) | ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (5),2021-01-02,2021-01-20,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,10.0,1,0.9999996258129339
1638,1638,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (6),2021-01-20,2025-04-21,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.1971649484536082,1,0.06534135099557668
1665,1665,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΓΟΜΆΤΙ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 3 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 3 (2) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 3 (3),2020-12-28,2021-01-23,high,canonical_high,ok,2,logistic_C1_unweighted,50.43478260869565,1,0.9998718538017295
1671,1671,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 19,2021-01-14,2025-03-28,high,canonical_high,ok,2,logistic_C1_unweighted,0.0169491525423728,0,0.0351259427119664
1675,1675,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 27,2021-01-16,2025-03-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2,logistic_C1_unweighted,0.018929503916449,0,0.058003347081468114
1675,1675,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 139 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 140,2025-03-28,2025-04-15,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2,logistic_C1_unweighted,0.6666666666666666,1,0.7069907675384778
1678,1678,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 30,2021-01-18,2025-03-29,high,canonical_high,ok,2,logistic_C1_unweighted,0.0176355323318092,0,0.06587709795897144
1699,1699,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 49,2021-02-02,2025-03-30,medium,canonical_medium,coordinate_spread_100_250m,2,logistic_C1_unweighted,0.050098879367172,0,0.5814956074163544
1708,1708,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΠΑΎΛΟΣ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 56,2021-02-05,2025-02-06,high,canonical_high,ok,2,logistic_C1_unweighted,0.0,0,0.47035905215462187
1720,1720,ΣΑΜΟΘΡΑΚΗ,,ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 3,2021-07-14,2025-05-03,high,canonical_high,multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.16663464535869796
1726,1726,ΣΑΜΟΘΡΑΚΗ,,ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 6 | ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 7,2021-07-14,2025-05-03,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.2588122190316446
1728,1728,ΣΑΜΟΘΡΑΚΗ,ΠΑΡΑΛΊΑ ΚΑΤΆΡΤΙ,ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 8,2021-07-14,2025-05-03,high,canonical_high,multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.2588121654970321
1732,1732,ΣΑΜΟΘΡΑΚΗ,ΠΑΡΑΛΊΑ ΒΑΤΌΣ,ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 10,2021-07-14,2025-05-03,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2,logistic_C1_unweighted,0.0129589632829373,0,0.11302698849004553
1763,1763,ΘΑΣΟΣ,,ΘΆΣΟΣ ΠΑΡΑΛΊΑ 1,2021-07-20,2024-11-21,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.07004656634882366
1781,1781,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 112,2021-05-08,2025-04-09,high,canonical_high,ok,2,logistic_C1_unweighted,0.1822625698324022,1,0.5444397882470837
1785,1785,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΦΑΚΌΣ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 115 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 115 (2),2021-05-09,2025-02-08,high,canonical_high,ok,2,logistic_C1_unweighted,0.1875912408759124,1,0.610256200835753
1798,1798,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 128,2021-05-13,2025-03-26,high,canonical_high,multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.0579030008916405
1799,1799,ΘΑΣΟΣ,,ΘΆΣΟΣ ΠΑΡΑΛΊΑ 30,2021-07-23,2024-11-13,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.1569214856022428
1808,1808,ΘΑΣΟΣ,ΠΑΡΑΛΊΑ ΣΚΙΔΙΆ,ΘΆΣΟΣ ΠΑΡΑΛΊΑ 35,2021-07-23,2024-12-04,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.15026125580502767
1832,1832,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 5,2021-07-27,2025-03-20,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.11504049864011283
1834,1834,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 7,2021-07-27,2025-03-20,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.0439909621068189
1835,1835,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 154,2021-05-22,2025-05-06,high,canonical_high,ok,2,logistic_C1_unweighted,0.0311418685121107,0,0.07306318958845955
1839,1839,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 10,2021-07-27,2025-03-20,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.02848806665105636
1851,1851,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 18,2021-07-30,2025-03-15,high,canonical_high,multiple_regions,2,logistic_C1_unweighted,0.7454682779456193,1,0.07405858968903128
1875,1875,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 38,2021-08-03,2024-11-11,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.19039912758476993
1895,1895,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 69,2021-08-13,2025-02-02,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.14596967927480298
1897,1897,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 70 (1),2021-08-13,2021-11-03,high,canonical_high,multiple_regions,2,logistic_C1_unweighted,2.707317073170732,1,0.4627035441562411
1897,1897,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 70 (2) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 70 (3),2021-11-03,2024-11-26,high,canonical_high,multiple_regions,2,logistic_C1_unweighted,0.0,0,0.14140971282506049
1899,1899,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 71 | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 73,2021-08-14,2025-03-18,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.028150919124173533
1907,1907,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 78,2021-08-14,2024-11-09,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.03796662445593419
1916,1916,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 85,2021-08-14,2024-11-04,high,canonical_high,multiple_regions,2,logistic_C1_unweighted,0.0,0,0.14720080911589736
1926,1926,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 245,2021-06-19,2025-05-19,high,canonical_high,multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.06321597765055507
1931,1931,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 101 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 101 (2),2021-08-16,2024-11-04,high,canonical_high,multiple_regions,2,logistic_C1_unweighted,0.0,0,0.2107169333979984
1934,1934,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 250,2021-06-20,2025-05-08,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.0303774184140862
1945,1945,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 261,2021-06-22,2025-05-14,high,canonical_high,ok,2,logistic_C1_unweighted,0.0499296765119549,0,0.13791140141285096
1965,1965,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 274,2021-06-25,2025-05-09,high,canonical_high,ok,2,logistic_C1_unweighted,0.0664780763790664,0,0.027278762661909355
1967,1967,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 128,2021-08-29,2024-11-28,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.05666269573713993
1968,1968,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 276,2021-06-25,2025-05-15,high,canonical_high,ok,2,logistic_C1_unweighted,0.0767605633802816,0,0.04069438029063021
1970,1970,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 130,2021-08-30,2024-11-24,high,canonical_high,multiple_regions,2,logistic_C1_unweighted,0.1928934010152284,1,0.49431784329747946
1977,1977,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 283,2021-06-30,2025-04-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.03320938610968753
1995,1995,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 298,2021-07-06,2025-05-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.04260380241819385
1995,1995,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 503,2025-05-13,2025-05-22,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.4809346445947135
2025,2025,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 190 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 190 (2),2021-11-08,2024-12-15,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.1713780918727915,1,0.9996692650103641
2025,2025,ΧΑΛΚΙΔΙΚΗ,,ΆΘΩΣ ΠΑΡΑΛΊΑ 223 (1),2024-12-15,2025-02-03,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,9.04,1,0.7309728877089254
2037,2037,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΜΆΡΑΓΚΟΣ ΠΑΡΑΛΊΑ 35,2021-10-15,2021-10-25,high,canonical_high,multiple_special_numbers,2,logistic_C1_unweighted,1.1,1,0.849786846127651
2048,2048,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 70,2021-10-25,2024-03-26,high,canonical_high,multiple_special_numbers; multiple_regions,2,logistic_C1_unweighted,0.0,0,0.40177743238268343
2062,2062,ΣΑΜΟΣ,,ΣΆΜΟΣ ΠΑΡΑΛΊΑ 19 | ΣΆΜΟΣ ΠΑΡΑΛΊΑ 20 (1),2021-11-25,2021-12-05,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2,logistic_C1_unweighted,19.4,1,0.7656220776356413
2816,2816,ΖΑΚΥΝΘΟΣ,,ΖΆΚΥΝΘΟΣ ΠΑΡΑΛΊΑ 2,2022-06-21,2024-07-09,high,canonical_high,multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.09893135154333522
2832,2832,ΖΑΚΥΝΘΟΣ,,ΖΆΚΥΝΘΟΣ ΠΑΡΑΛΊΑ 23,2022-06-22,2024-07-19,high,canonical_high,multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.0969968798392983
2843,2843,ΖΑΚΥΝΘΟΣ,,ΖΆΚΥΝΘΟΣ ΠΑΡΑΛΊΑ 37,2022-06-23,2024-07-19,high,canonical_high,multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.15220882455572846
2850,2850,ΖΑΚΥΝΘΟΣ,,ΖΆΚΥΝΘΟΣ ΠΑΡΑΛΊΑ 45,2022-06-23,2024-07-10,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.15505536934673764
2868,2868,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 19,2022-06-24,2024-07-19,high,canonical_high,ok,2,logistic_C1_unweighted,0.0,0,0.056885515357674714
2869,2869,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 20,2022-06-24,2024-07-19,high,canonical_high,multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.0568855062083649
2881,2881,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 36,2022-06-25,2024-07-22,high,canonical_high,ok,2,logistic_C1_unweighted,0.0,0,0.08758653177363039
2893,2893,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 53,2022-06-26,2024-07-30,high,canonical_high,ok,2,logistic_C1_unweighted,0.0888888888888888,1,0.08020489668364572
2919,2919,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΞΥΛΟΚΆΡΑΒΟ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 91,2022-06-28,2024-07-27,high,canonical_high,ok,2,logistic_C1_unweighted,0.0,0,0.05638783839809401
2926,2926,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΓΕΡΆΣΙΜΟΣ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 100,2022-06-28,2024-07-27,high,canonical_high,ok,2,logistic_C1_unweighted,0.0,0,0.05610548774895256
2929,2929,ΚΕΦΑΛΟΝΙΑ,PIGLET BEAR BAY,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 103,2022-06-28,2024-07-27,high,canonical_high,multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.05638574763033371
2931,2931,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΣΙΚΊΔΙ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 107 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 108,2022-06-29,2024-07-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.07072876975297171
2932,2932,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 109 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 110,2022-06-29,2024-07-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.07072438358112805
2938,2938,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 118,2022-06-29,2024-07-27,high,canonical_high,ok,2,logistic_C1_unweighted,0.0,0,0.07068934745915931
2942,2942,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 122,2022-06-29,2024-07-27,high,canonical_high,multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.07072438958334133
2950,2950,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 137,2022-06-30,2024-07-26,high,canonical_high,multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.07102190616515938
2953,2953,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 141 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 142,2022-06-30,2024-07-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.07097827718506301
2965,2965,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 159,2022-07-01,2024-07-19,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.2861154921925764
2977,2977,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 187,2022-07-02,2024-07-21,high,canonical_high,multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.07805657003781782
2985,2985,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 196 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 197,2022-07-03,2024-07-20,high,canonical_high,multiple_special_numbers,2,logistic_C1_unweighted,0.0,0,0.12460159903343325
