index,model,selected_fraction,selected_rows_mean,selected_rows_std,precision_in_selected_mean,precision_in_selected_std,recall_of_true_top25_mean,recall_of_true_top25_std,f1_selected_mean,f1_selected_std,baseline_positive_rate_test_mean,baseline_positive_rate_test_std
91,lgbm_leaves5_lr0.07_n150_reg,0.15,56.4,0.547722557505166,0.843922305764411,0.026768212341832538,0.5445595004100283,0.0237320218622764,0.6614549546847182,0.015933914518948898,0.23483238064017714,0.015298888549094562
92,lgbm_leaves5_lr0.07_n150_reg,0.2,75.0,1.0000000000000004,0.7758293029871977,0.05969444063515003,0.6638915292900636,0.010876591759906592,0.7149000647863808,0.031486160489653976,0.23483238064017714,0.015298888549094562
93,lgbm_leaves5_lr0.07_n150_reg,0.25,93.8,1.3038404810405295,0.6972862851527674,0.06575607458864352,0.7455876130907251,0.025565578791751937,0.719991140715797,0.046857063842931174,0.23483238064017714,0.015298888549094562
94,lgbm_leaves5_lr0.07_n150_reg,0.3,112.4,1.516575088810311,0.6191543046806205,0.04272837799685282,0.7945315815583813,0.019371814409570257,0.6954086230247221,0.03135925003536646,0.23483238064017714,0.015298888549094562
95,lgbm_leaves7_lr0.02_n350_reg,0.1,37.6,0.5477225575051667,0.888620199146515,0.03361904883889555,0.38267523826494043,0.02743710096357404,0.5344808274626127,0.02820792601491554,0.23483238064017714,0.015298888549094562
96,lgbm_leaves7_lr0.02_n350_reg,0.15,56.4,0.547722557505166,0.8510651629072681,0.032377179183781114,0.5491055419959769,0.02471446545176436,0.6670107781715762,0.019554342762579984,0.23483238064017714,0.015298888549094562
97,lgbm_leaves7_lr0.02_n350_reg,0.2,75.0,1.0000000000000004,0.7840436225699383,0.055135121107744385,0.6712407363136504,0.014521044442228632,0.7226549967582805,0.028906597034533972,0.23483238064017714,0.015298888549094562
98,lgbm_leaves7_lr0.02_n350_reg,0.25,93.8,1.3038404810405295,0.6930071089513943,0.06480444258537804,0.7411181998572668,0.026780029452194123,0.7156190338022537,0.04638381160159035,0.23483238064017714,0.015298888549094562
99,lgbm_leaves7_lr0.02_n350_reg,0.3,112.4,1.516575088810311,0.6245122942491363,0.04778251010857889,0.8012569422822746,0.0283075493447107,0.701372103988203,0.03813037040629377,0.23483238064017714,0.015298888549094562
100,lgbm_leaves7_lr0.04_n220_reg,0.1,37.6,0.5477225575051667,0.8728307254623043,0.04981557784652706,0.3754193735622672,0.023017806359746113,0.5245539727081718,0.026340483476600552,0.23483238064017714,0.015298888549094562
101,lgbm_leaves7_lr0.04_n220_reg,0.15,56.4,0.547722557505166,0.8474937343358396,0.027182982985295565,0.546858350984741,0.023764460537577355,0.6642521574819209,0.01625589201705679,0.23483238064017714,0.015298888549094562
102,lgbm_leaves7_lr0.04_n220_reg,0.2,75.0,1.0000000000000004,0.7840436225699383,0.055135121107744385,0.6712407363136504,0.014521044442228632,0.7226549967582805,0.028906597034533972,0.23483238064017714,0.015298888549094562
103,lgbm_leaves7_lr0.04_n220_reg,0.25,93.8,1.3038404810405295,0.6930071089513943,0.06480444258537804,0.7411181998572668,0.026780029452194123,0.7156190338022537,0.04638381160159035,0.23483238064017714,0.015298888549094562
104,lgbm_leaves7_lr0.04_n220_reg,0.3,112.4,1.516575088810311,0.6173685903949062,0.04941888173661073,0.7918729163465247,0.02633745262468038,0.6932656524761788,0.039249011174354774,0.23483238064017714,0.015298888549094562
105,lgbm_leaves7_lr0.07_n150_reg,0.1,37.6,0.5477225575051667,0.8780938833570413,0.05704905534713719,0.37720515279485495,0.01581729787852397,0.527260999876406,0.020524494930627062,0.23483238064017714,0.015298888549094562
106,lgbm_leaves7_lr0.07_n150_reg,0.15,56.4,0.547722557505166,0.8474937343358396,0.02718298298529559,0.5469100105482176,0.025228868278536237,0.6642907395894686,0.01816960353974567,0.23483238064017714,0.015298888549094562
107,lgbm_leaves7_lr0.07_n150_reg,0.2,75.0,1.0000000000000004,0.7707083926031295,0.05499203619330297,0.6597378072826315,0.01145159559416826,0.7103133651047566,0.028178375111643724,0.23483238064017714,0.015298888549094562
108,lgbm_leaves7_lr0.07_n150_reg,0.25,93.8,1.3038404810405295,0.6951576465858029,0.0617360649561892,0.7435116130797337,0.02193878193930097,0.7178870160702359,0.042902770237545525,0.23483238064017714,0.015298888549094562
109,lgbm_leaves7_lr0.07_n150_reg,0.3,112.4,1.516575088810311,0.6244496376075324,0.056335527455138486,0.8004786189507598,0.031763911195524026,0.701045438909216,0.046800537008277285,0.23483238064017714,0.015298888549094562
110,logistic_C1_l2_unweighted_benchmark,0.1,37.6,0.5477225575051667,0.9150782361308677,0.03917169477828116,0.39449507884882595,0.03601522104963064,0.5508019823613539,0.039170230683745776,0.23483238064017714,0.015298888549094562
111,logistic_C1_l2_unweighted_benchmark,0.15,56.4,0.547722557505166,0.8901629072681704,0.04201827450485832,0.5748037905380845,0.03937458685956882,0.6979995350216667,0.03672783415708172,0.23483238064017714,0.015298888549094562
112,logistic_C1_l2_unweighted_benchmark,0.2,75.0,1.0000000000000004,0.8134869606448554,0.049037168591464786,0.6971004963813293,0.025246702505627525,0.7501535740021638,0.027428162263109613,0.23483238064017714,0.015298888549094562
113,logistic_C1_l2_unweighted_benchmark,0.25,93.8,1.3038404810405295,0.7207835133475419,0.04875211088536159,0.7718256237494204,0.01387955900233327,0.7447623843075469,0.029136733554668923,0.23483238064017714,0.015298888549094562
114,logistic_C1_l2_unweighted_benchmark,0.3,112.4,1.516575088810311,0.6298541963015648,0.04126195531890334,0.8083850207275896,0.018946297080615952,0.7074758588504718,0.029735580120336464,0.23483238064017714,0.015298888549094562
115,rf_depth3_leaf10_balanced,0.1,37.6,0.5477225575051667,0.8460881934566146,0.04249785733616354,0.3641300369571615,0.02469723484892578,0.5086777566303429,0.02674395414602326,0.23483238064017714,0.015298888549094562
116,rf_depth3_leaf10_balanced,0.15,56.4,0.547722557505166,0.7767543859649122,0.06427789699742668,0.5005626495860366,0.03354231332854978,0.608345037898981,0.04128482048561099,0.23483238064017714,0.015298888549094562
117,rf_depth3_leaf10_balanced,0.2,75.0,1.0000000000000004,0.6936481744902798,0.05536118741544087,0.594028636392556,0.03011558095907731,0.6394436900931636,0.03737759577416902,0.23483238064017714,0.015298888549094562
118,rf_depth3_leaf10_balanced,0.25,93.8,1.3038404810405295,0.6356878731100079,0.05772165540819996,0.6801958554121248,0.033253532383268766,0.656615669284306,0.04427378367239865,0.23483238064017714,0.015298888549094562
119,rf_depth3_leaf10_balanced,0.3,112.4,1.516575088810311,0.5979924473345526,0.055995878547739374,0.7666016356466206,0.03794207865953817,0.6713643676584853,0.048611526615596666,0.23483238064017714,0.015298888549094562
120,rf_depth5_leaf8_balanced,0.1,37.6,0.5477225575051667,0.8405405405405405,0.03216492709333317,0.36224266058306964,0.030739528862585404,0.5058203198358927,0.032601068160846305,0.23483238064017714,0.015298888549094562
121,rf_depth5_leaf8_balanced,0.15,56.4,0.547722557505166,0.8050751879699248,0.049658303797154114,0.5191590087986834,0.028734754941183466,0.6307655728797046,0.03106796914494832,0.23483238064017714,0.015298888549094562
