analysis_type,feature_set,detail,split_id,n_features,features,top25_threshold_train,positive_rate_test,average_precision,roc_auc,f1,precision,recall,balanced_accuracy
demographics_subset,demo_Pct_Age_15_34_Unemployment_Rate,"Pct_Age_15_34, Unemployment_Rate",3,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Unemployment_Rate",0.08086093914398546,0.2493368700265252,0.8073844546023936,0.9092173520787911,0.7475728155339806,0.6875,0.8191489361702128,0.8477370122547176
demographics_subset,demo_Pct_Age_15_34_Unemployment_Rate,"Pct_Age_15_34, Unemployment_Rate",4,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Unemployment_Rate",0.08965532467628037,0.20911528150134048,0.7831787525649442,0.8794871794871795,0.6703296703296703,0.5865384615384616,0.782051282051282,0.8181442850934376
demographics_subset,demo_Pct_Age_15_34_Unemployment_Rate,"Pct_Age_15_34, Unemployment_Rate",5,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Unemployment_Rate",0.083669936526255,0.23513513513513515,0.8046563176823193,0.9094269119857032,0.7564766839378239,0.6886792452830188,0.8390804597701149,0.8612363429592624
demographics_subset,demo_Pct_Age_15_34_UrbanRural_Class,"Pct_Age_15_34, UrbanRural_Class",1,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, UrbanRural_Class",0.081999739786625,0.23872679045092837,0.802191885732573,0.9015485869144406,0.7539267015706806,0.7128712871287128,0.8,0.8494773519163763
demographics_subset,demo_Pct_Age_15_34_UrbanRural_Class,"Pct_Age_15_34, UrbanRural_Class",2,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, UrbanRural_Class",0.0816462571597866,0.2418478260869565,0.810781356289593,0.8617453988965407,0.7083333333333334,0.6601941747572816,0.7640449438202247,0.8192984575731947
demographics_subset,demo_Pct_Age_15_34_UrbanRural_Class,"Pct_Age_15_34, UrbanRural_Class",3,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, UrbanRural_Class",0.08086093914398546,0.2493368700265252,0.8060866466511973,0.9080144350048869,0.746268656716418,0.7009345794392523,0.7978723404255319,0.8423990677392676
demographics_subset,demo_Pct_Age_15_34_UrbanRural_Class,"Pct_Age_15_34, UrbanRural_Class",4,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, UrbanRural_Class",0.08965532467628037,0.20911528150134048,0.787109275358994,0.8817905258583224,0.6736842105263158,0.5714285714285714,0.8205128205128205,0.8289004780530205
demographics_subset,demo_Pct_Age_15_34_UrbanRural_Class,"Pct_Age_15_34, UrbanRural_Class",5,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, UrbanRural_Class",0.083669936526255,0.23513513513513515,0.814000669238261,0.9140977214572926,0.7564766839378239,0.6886792452830188,0.8390804597701149,0.8612363429592624
demographics_subset,demo_Pct_Age_15_34_Daytime_Population_Pressure,"Pct_Age_15_34, Daytime_Population_Pressure",1,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Daytime_Population_Pressure",0.081999739786625,0.23872679045092837,0.7979460845380305,0.9029423151374372,0.7525773195876289,0.7019230769230769,0.8111111111111111,0.8515485869144406
demographics_subset,demo_Pct_Age_15_34_Daytime_Population_Pressure,"Pct_Age_15_34, Daytime_Population_Pressure",2,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Daytime_Population_Pressure",0.0816462571597866,0.2418478260869565,0.813053554884764,0.8613024042527486,0.6903553299492385,0.6296296296296297,0.7640449438202247,0.8103378840964923
demographics_subset,demo_Pct_Age_15_34_Daytime_Population_Pressure,"Pct_Age_15_34, Daytime_Population_Pressure",3,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Daytime_Population_Pressure",0.08086093914398546,0.2493368700265252,0.8104419564874428,0.9097060371400646,0.736318407960199,0.6915887850467289,0.7872340425531915,0.8353131343508007
demographics_subset,demo_Pct_Age_15_34_Daytime_Population_Pressure,"Pct_Age_15_34, Daytime_Population_Pressure",4,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Daytime_Population_Pressure",0.08965532467628037,0.20911528150134048,0.782852235065999,0.8806171229900043,0.6631016042780749,0.5688073394495413,0.7948717948717948,0.8177748804867448
demographics_subset,demo_Pct_Age_15_34_Daytime_Population_Pressure,"Pct_Age_15_34, Daytime_Population_Pressure",5,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Daytime_Population_Pressure",0.083669936526255,0.23513513513513515,0.811586734191365,0.9117826245887657,0.75,0.6857142857142857,0.8275862068965517,0.8554892165224808
demographics_subset,demo_Youth_Dependency_Avg_Household_Size,"Youth_Dependency, Avg_Household_Size",1,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size",0.081999739786625,0.23872679045092837,0.7909180834837707,0.900038714672861,0.7346938775510204,0.6792452830188679,0.8,0.840766550522648
demographics_subset,demo_Youth_Dependency_Avg_Household_Size,"Youth_Dependency, Avg_Household_Size",2,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size",0.0816462571597866,0.2418478260869565,0.8104046147910017,0.8607788651282671,0.6865671641791045,0.6160714285714286,0.7752808988764045,0.8105795175385606
demographics_subset,demo_Youth_Dependency_Avg_Household_Size,"Youth_Dependency, Avg_Household_Size",3,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size",0.08086093914398546,0.2493368700265252,0.8062886957786504,0.9092549432373506,0.72,0.6792452830188679,0.7659574468085106,0.8229080520261635
demographics_subset,demo_Youth_Dependency_Avg_Household_Size,"Youth_Dependency, Avg_Household_Size",4,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size",0.08965532467628037,0.20911528150134048,0.7808313525482382,0.8792698826597131,0.6774193548387096,0.5833333333333334,0.8076923076923077,0.8275749674054759
demographics_subset,demo_Youth_Dependency_Avg_Household_Size,"Youth_Dependency, Avg_Household_Size",5,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size",0.083669936526255,0.23513513513513515,0.8111189711402492,0.9109296941635189,0.75,0.6857142857142857,0.8275862068965517,0.8554892165224808
demographics_subset,demo_Youth_Dependency_Unemployment_Rate,"Youth_Dependency, Unemployment_Rate",1,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Unemployment_Rate",0.081999739786625,0.23872679045092837,0.7877277256697418,0.8991869918699187,0.7319587628865979,0.6826923076923077,0.7888888888888889,0.8369531552458381
demographics_subset,demo_Youth_Dependency_Unemployment_Rate,"Youth_Dependency, Unemployment_Rate",2,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Unemployment_Rate",0.0816462571597866,0.2418478260869565,0.8093619608375116,0.8608996818493013,0.6868686868686869,0.6238532110091743,0.7640449438202247,0.8085457694011517
demographics_subset,demo_Youth_Dependency_Unemployment_Rate,"Youth_Dependency, Unemployment_Rate",3,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Unemployment_Rate",0.08086093914398546,0.2493368700265252,0.8039900810914627,0.9077888880535299,0.7128712871287128,0.6666666666666666,0.7659574468085106,0.8193744831215698
demographics_subset,demo_Youth_Dependency_Unemployment_Rate,"Youth_Dependency, Unemployment_Rate",4,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Unemployment_Rate",0.08965532467628037,0.20911528150134048,0.7812114978004707,0.878096479791395,0.6630434782608695,0.5754716981132075,0.782051282051282,0.814754454584963
demographics_subset,demo_Youth_Dependency_Unemployment_Rate,"Youth_Dependency, Unemployment_Rate",5,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Unemployment_Rate",0.083669936526255,0.23513513513513515,0.8069559842355813,0.9079241298078875,0.75,0.6857142857142857,0.8275862068965517,0.8554892165224808
demographics_subset,demo_Youth_Dependency_UrbanRural_Class,"Youth_Dependency, UrbanRural_Class",1,17,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, UrbanRural_Class",0.081999739786625,0.23872679045092837,0.7992668947323126,0.900193573364305,0.7395833333333334,0.696078431372549,0.7888888888888889,0.8404374758033295
