index,scope,feature_set,model,n_features,rows_test_mean,rows_test_std,top25_threshold_train_mean,top25_threshold_train_std,positive_rate_test_mean,positive_rate_test_std,average_precision_mean,average_precision_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,balanced_accuracy_mean,balanced_accuracy_std
62,strict,base_11_plus_size,logistic_balanced,13,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.5462681944953653,0.004999867253303799,0.781655188849564,0.016767286545724767,0.5371857212554887,0.01810234605164829,0.44530489380854343,0.021440684559484984,0.6788756505973155,0.03722621795196989,0.7097539379433719,0.016702785073351056
63,strict,base_11_plus_size,random_forest_balanced,13,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.6331762731695398,0.028898119938825174,0.8322060727841866,0.018212304202947522,0.587619913559869,0.028957304512786785,0.5620382733935329,0.03091489051109654,0.6176979266914719,0.04719542984691981,0.7344493946662364,0.018626231397904393
64,strict,full_base_demo_repollution,baseline_all_negative,21,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.23483238064017714,0.015298888549094562,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
65,strict,full_base_demo_repollution,extra_trees_balanced,21,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.6810407383074757,0.03492974672441952,0.855430295899357,0.01576939329073575,0.6479335500494677,0.019311602031757184,0.5925676985465653,0.023326408434242493,0.7176451496693528,0.051948690592539516,0.7831337358873393,0.018530893670871056
66,strict,full_base_demo_repollution,logistic_balanced,21,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8010067660569309,0.010670145684423735,0.8919455777881466,0.020857958796410607,0.7257746174903333,0.03561241392372935,0.6680628826423218,0.052458135488066,0.796857122907557,0.028996623213795675,0.8375569350155745,0.017446299184705954
67,strict,full_base_demo_repollution,random_forest_balanced,21,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7394060805453827,0.0264762116785808,0.8905979007855228,0.011711707832455566,0.677699886344346,0.04304800474001407,0.6638880545634015,0.053839046061245746,0.6959259881635342,0.058482673855626825,0.7937582089427564,0.026606690792642548
68,strict,full_minus_demographics,baseline_all_negative,15,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.23483238064017714,0.015298888549094562,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
69,strict,full_minus_demographics,extra_trees_balanced,15,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.684053261835694,0.03193569041292326,0.8568793176703229,0.011522020267036293,0.6215193203414684,0.0182708480069379,0.5619417175656781,0.03501536581241275,0.6998949856615119,0.05155528860906602,0.7658637666944715,0.01507665446546725
70,strict,full_minus_demographics,logistic_balanced,15,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7994337507110524,0.01405345357185626,0.8909442680201376,0.022398207169460525,0.7181852420199603,0.04113611697737889,0.6503216756514096,0.0562189746511775,0.8039602325638582,0.02705913207198532,0.8354429759095524,0.022825202808367435
71,strict,full_minus_demographics,random_forest_balanced,15,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7453501636650094,0.028689269445118307,0.891646230405202,0.011418833534677611,0.6917673845494482,0.04324378482756581,0.6578343026443331,0.054120812757884725,0.7317000273164386,0.04710599799294683,0.8074483268031521,0.02435467600258056
72,strict,full_minus_repollution_core,baseline_all_negative,19,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.23483238064017714,0.015298888549094562,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
73,strict,full_minus_repollution_core,extra_trees_balanced,19,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.6089153133004002,0.024942594139058014,0.8130291171625027,0.017381332987583768,0.5679751864308888,0.0492076953702533,0.5051572836299748,0.051233658547817376,0.6535146984210929,0.07647422121630694,0.728432490375323,0.03508393894416904
74,strict,full_minus_repollution_core,logistic_balanced,19,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.5645810971374352,0.0055540819043968254,0.7935399452403477,0.016839030623697425,0.5598687821395554,0.011963805489538893,0.46743636174331876,0.014571171735701305,0.6999403293994703,0.040680584264309476,0.7277097868411563,0.018127228966416917
75,strict,full_minus_repollution_core,random_forest_balanced,19,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.6340831132344246,0.028618123562047335,0.8382983627274067,0.01679047862900846,0.6009368918688569,0.029535314341373565,0.5919993994194388,0.033272744222956174,0.6116912722463927,0.04255431507830016,0.7410079332006474,0.01921332442227448
76,strict,full_minus_size,baseline_all_negative,19,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.23483238064017714,0.015298888549094562,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
77,strict,full_minus_size,extra_trees_balanced,19,373.0,4.06201920231798,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.6782225503621523,0.030257031546270897,0.852728529676319,0.01600009130987255,0.6394814535999925,0.020151682276563568,0.5827161428664539,0.02588638696858985,0.7110909799457039,0.04791907144389968,0.7774127018005608,0.018895894317643994
