site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,site_confidence,match_quality,site_review_reason,repollution_kg_per_day,previous_total_weight,days_between_visits,repollution_risk_score,actual_top25_training_label,priority_rank,priority_percentile,priority_band
706,706,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,ΠΑΡΑΛΊΑ ΛΙΒΑΔΆΚΙ,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 5,2020-02-11,2020-02-11,2020-05-27,2020-05-27,high,canonical_high,multiple_special_numbers; multiple_regions,1.839622641509434,62.0,106,0.9688468960857965,1,59,0.03935957304869913,top_10_percent
5974,5974,ΣΚΥΡΟΣ ,,ΣΚΎΡΟΣ ΠΑΡΑΛΙΑ 51 (1),2025-08-09,2025-08-09,2025-08-25,2025-08-25,high,canonical_high,multiple_special_numbers,2.5,91.0,16,0.9656876196156626,1,60,0.0400266844563042,top_10_percent
1913,1913,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 231,2021-06-12,2021-06-12,2025-05-08,2025-05-08,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,896.0,1426,0.9647656095353101,0,61,0.040693795863909275,top_10_percent
3786,3786,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 84,2022-12-14,2022-12-14,2024-06-14,2024-06-14,high,canonical_high,multiple_special_numbers; multiple_regions,0.2554744525547445,716.0,548,0.9641253607462,1,62,0.04136090727151434,top_10_percent
4736,4736,ΜΑΓΝΗΣΙΑ,ΠΑΡΑΛΊΑ ΝΈΑΣ ΑΓΧΙΆΛΟΥ,ΜΑΓΝΗΣΊΑ ΠΑΡΑΛΊΑ 76 (1),2023-11-24,2023-11-24,2024-01-14,2024-01-18,high,canonical_high,ok,30.019607843137255,319.0,51,0.9620248405895824,1,63,0.042028018679119414,top_10_percent
354,354,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΤΖΙΚΙΆΡΙ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 274 | ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 275,2019-11-22,2019-11-22,2023-03-02,2023-03-03,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,1.7073578595317729,899.0,1196,0.9607595910579366,1,64,0.04269513008672448,top_10_percent
832,832,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,ΠΑΡΑΛΊΑ ΠΑΝΔΈΡΜΟΣ,ΦΘΙΏΤΙΔΑ ΠΑΡΑΛΊΑ 136,2020-03-12,2020-03-12,2020-07-25,2020-07-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1.4814814814814814,295.0,135,0.9598879789732209,1,65,0.04336224149432955,top_10_percent
3405,3405,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 44,2022-09-14,2022-09-14,2025-06-01,2025-06-01,high,canonical_high,ok,0.3945509586276488,518.0,991,0.9597529602455821,1,66,0.044029352901934625,top_10_percent
1322,1322,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),ΠΑΡΑΛΊΑ ΜΈΓΑΣ ΓΙΆΛΟΣ,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 54 (1) | ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 54 (2) | ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 54 (3),2020-08-04,2020-08-06,2021-10-16,2021-10-18,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.2591743119266055,427.0,436,0.9582345050811938,1,67,0.04469646430953969,top_10_percent
3575,3575,ΧΙΟΣ - ΟΙΝΟΥΣΣΕΣ,,ΠΑΣΆΣ ΠΑΡΑΛΊΑ 101 (1) | ΠΑΣΆΣ ΠΑΡΑΛΊΑ 101 (2),2022-11-05,2022-11-06,2025-09-28,2025-09-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.8429517502365185,542.0,1057,0.9557754596475274,1,68,0.04536357571714476,top_10_percent
711,711,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,ΠΑΡΑΛΊΑ ΆΓΙΑ ΕΙΡΉΝΗ,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 10,2020-02-11,2020-02-11,2020-05-25,2020-05-25,high,canonical_high,multiple_special_numbers; multiple_regions,0.1923076923076923,19.0,104,0.95204102480798,1,69,0.046030687124749836,top_10_percent
992,992,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΝΙΚΌΛΑΟΣ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 22,2020-04-19,2020-04-19,2020-05-04,2020-05-04,high,canonical_high,multiple_regions,0.0,8.0,15,0.9513038700181915,0,70,0.0466977985323549,top_10_percent
3573,3573,ΧΙΟΣ - ΟΙΝΟΥΣΣΕΣ,,ΠΑΣΆΣ ΠΑΡΑΛΊΑ 98,2022-11-04,2022-11-04,2025-09-08,2025-09-08,high,canonical_high,multiple_special_numbers; multiple_regions,0.8392685274302214,549.0,1039,0.9506168900809944,1,71,0.047364909939959975,top_10_percent
1706,1706,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 55 (2) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 55 (3),2021-04-16,2021-04-17,2025-02-08,2025-02-10,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,845.0,1393,0.947581164072178,0,72,0.04803202134756504,top_10_percent
3419,3419,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 67,2022-09-17,2022-09-17,2025-05-29,2025-05-29,high,canonical_high,ok,0.3563451776649746,449.0,985,0.945662604578742,1,73,0.04869913275517011,top_10_percent
1688,1688,ΣΙΘΩΝΙΑ,,ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 7 (1) | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 7 (2),2021-07-09,2021-07-10,2025-09-18,2025-09-18,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,925.0,1531,0.9436008620370088,0,74,0.049366244162775186,top_10_percent
4701,4701,ΜΑΓΝΗΣΙΑ,ΠΑΡΑΛΊΑ ΑΓΊΟΥ ΣΤΕΦΆΝΟΥ,ΜΑΓΝΗΣΊΑ ΠΑΡΑΛΊΑ 43,2023-10-21,2023-10-21,2023-11-11,2023-11-11,high,canonical_high,ok,13.238095238095235,136.0,21,0.9426106298796795,1,75,0.05003335557038025,top_10_percent
4718,4718,ΜΑΓΝΗΣΙΑ,ΠΑΡΑΛΊΑ ΝΈΑΣ ΑΓΧΙΆΛΟΥ,ΜΑΓΝΗΣΊΑ ΠΑΡΑΛΊΑ 62 (1) | ΜΑΓΝΗΣΊΑ ΠΑΡΑΛΊΑ 62 (2) | ΜΑΓΝΗΣΊΑ ΠΑΡΑΛΊΑ 62 (3),2023-11-10,2023-11-13,2023-12-29,2024-01-13,high,canonical_high,ok,13.543478260869565,205.0,46,0.9407050047419347,1,76,0.050700466977985324,top_10_percent
10,10,ΔΟΚΟΣ,,ΔΟΚΌΣ ΠΑΡΑΛΊΑ 2,2019-08-14,2019-08-14,2020-01-26,2020-01-26,medium,canonical_medium,multiple_regions,0.503030303030303,312.0,165,0.9396886996967462,1,77,0.0513675783855904,top_10_percent
3387,3387,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 17 (1) | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 17 (2) | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 18,2022-09-10,2022-09-11,2025-06-06,2025-06-06,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.1301301301301301,402.0,999,0.9379431552086797,1,78,0.05203468979319546,top_10_percent
997,997,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΔΗΜΉΤΡΙΟΣ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 27,2020-04-19,2020-04-19,2020-05-05,2020-05-05,high,canonical_high,multiple_special_numbers; multiple_regions,0.9375,53.0,16,0.9315093498098083,1,79,0.052701801200800535,top_10_percent
908,908,ΑΝΔΡΟΣ,ΠΑΡΑΛΊΑ ΠΛΑΤΑΝΊΣΤΟΣ,ΆΝΔΡΟΣ ΠΑΡΑΛΊΑ 1,2020-03-29,2020-03-29,2020-04-29,2020-04-30,high,canonical_high,multiple_regions,26.677419354838708,76.0,31,0.9299483954216486,1,80,0.0533689126084056,top_10_percent
2047,2047,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),ΠΑΡΑΛΊΑ ΜΙΚΡΌΣ ΑΣΕΛΊΝΟΣ,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 68 (1) | ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 68 (2) | ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 71,2021-10-24,2021-10-26,2023-09-19,2023-09-19,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.101010101010101,202.0,693,0.92540823522755,1,81,0.054036024016010674,top_10_percent
735,735,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,ΠΑΡΑΛΊΑ ΚΟΚΚΊΝΗΣ,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 35,2020-02-18,2020-02-18,2020-06-02,2020-06-02,high,canonical_high,multiple_special_numbers; multiple_regions,0.0952380952380952,22.0,105,0.9234051290637327,1,82,0.05470313542361575,top_10_percent
1007,1007,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΚΟΛΏΝΑ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 37,2020-04-20,2020-04-20,2020-05-09,2020-05-09,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,9.0,19,0.9222698487718469,0,83,0.05537024683122081,top_10_percent
1889,1889,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 62 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 62 (2) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 63,2021-08-08,2021-08-09,2025-03-14,2025-03-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.2528560548362528,791.0,1313,0.9157127893480942,1,84,0.056037358238825885,top_10_percent
954,954,ΚΕΑ,ΠΑΡΑΛΊΑ ΚΟΡΙΣΣΙΆ,ΚΈΑ ΠΑΡΑΛΊΑ 19,2020-04-13,2020-04-13,2020-05-16,2020-05-16,high,canonical_high,multiple_regions,1.696969696969697,124.0,33,0.9151837442981782,1,85,0.05670446964643095,top_10_percent
3553,3553,ΧΙΟΣ - ΟΙΝΟΥΣΣΕΣ,,ΟΙΝΟΎΣΣΕΣ ΠΑΡΑΛΊΑ 20 (2),2022-11-06,2022-11-06,2022-11-21,2022-11-21,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,35.13333333333333,101.0,15,0.9082623775063041,1,86,0.057371581054036024,top_10_percent
994,994,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΣΙΜΟΎΣΣΙ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 24,2020-04-19,2020-04-19,2020-05-04,2020-05-04,high,canonical_high,multiple_special_numbers; multiple_regions,0.8,9.0,15,0.9026984189861214,1,87,0.058038692461641096,top_10_percent
1250,1250,ΡΗΝΕΙΑ,ΠΑΡΑΛΊΑ ΣΚΊΝΟΣ,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 46,2020-07-05,2020-07-05,2020-11-08,2020-11-08,high,canonical_high,multiple_regions,0.3253968253968254,175.0,126,0.902001029780755,1,88,0.05870580386924616,top_10_percent
2013,2013,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 174 (1),2021-09-27,2021-09-27,2021-11-09,2021-11-09,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,6.162790697674419,321.0,43,0.9007017288840736,1,89,0.059372915276851235,top_10_percent
1828,1828,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 148 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 148 (2) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 148 (3),2021-05-19,2021-05-22,2025-05-05,2025-05-05,high,canonical_high,ok,0.0886426592797784,683.0,1444,0.8969945313588973,1,90,0.06004002668445631,top_10_percent
2029,2029,ΧΑΛΚΙΔΙΚΗ,,ΆΘΩΣ ΠΑΡΑΛΊΑ 224 (1),2024-12-15,2024-12-15,2025-02-03,2025-02-03,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,12.34,288.0,50,0.8926067293011376,1,91,0.06070713809206137,top_10_percent
707,707,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,ΠΑΡΑΛΊΑ ΓΑΛΊΔΑ,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 6,2020-02-11,2020-02-11,2020-05-27,2020-05-27,high,canonical_high,multiple_special_numbers; multiple_regions,0.7641509433962265,103.0,106,0.8887119559709017,1,92,0.061374249499666446,top_10_percent
5869,5869,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 411 (1),2025-06-28,2025-06-28,2025-07-15,2025-07-16,high,canonical_high,multiple_special_numbers,24.352941176470587,166.0,17,0.8865888763868925,1,93,0.06204136090727151,top_10_percent
979,979,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΑ ΕΙΡΉΝΗ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 8,2020-04-17,2020-04-17,2020-05-01,2020-05-02,high,canonical_high,multiple_regions,10.214285714285714,158.0,14,0.8858688874695325,1,94,0.06270847231487658,top_10_percent
3390,3390,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 23,2022-09-12,2022-09-12,2025-06-04,2025-06-05,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.1375502008032128,225.0,996,0.8841194110726752,1,95,0.06337558372248166,top_10_percent
86,86,ΑΜΟΡΓΟΣ,ΠΑΡΑΛΊΑ ΚΆΤΩ ΚΆΜΠΟΣ,ΑΜΟΡΓΌΣ ΠΑΡΑΛΊΑ 8,2019-10-01,2019-10-01,2024-06-01,2024-06-01,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,871.0,1705,0.8822532212912484,0,96,0.06404269513008673,top_10_percent
3454,3454,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 159,2022-09-29,2022-09-29,2025-09-10,2025-09-11,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.5450324976787372,340.0,1077,0.8815977101715713,1,97,0.06470980653769179,top_10_percent
3988,3988,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 8,2023-01-06,2023-01-06,2024-05-29,2024-05-29,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,500.0,509,0.8791950092395437,0,98,0.06537691794529686,top_10_percent
956,956,ΚΕΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 21,2020-04-13,2020-04-13,2020-05-15,2020-05-15,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,9.0,32,0.8790494009292157,0,99,0.06604402935290193,top_10_percent
1294,1294,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 5 | ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 6,2020-07-31,2020-07-31,2021-10-20,2021-10-20,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.2825112107623318,190.0,446,0.876550863989416,1,100,0.066711140760507,top_10_percent
953,953,ΚΕΑ,ΠΑΡΑΛΊΑ ΠΛΑΤΙΆ ΆΜΜΟΣ,ΚΈΑ ΠΑΡΑΛΊΑ 18,2020-04-13,2020-04-13,2020-05-16,2020-05-16,high,canonical_high,multiple_regions,1.2424242424242424,57.0,33,0.8752349794157949,1,101,0.06737825216811208,top_10_percent
1517,1517,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΑΠΟΘΉΚΕΣ,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 15 (1) | ΤΉΝΟΣ ΠΑΡΑΛΊΑ 15 (2) | ΤΉΝΟΣ ΠΑΡΑΛΊΑ 15 (3),2020-10-16,2020-10-18,2020-10-28,2020-10-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,33.0,220.0,10,0.8688106495806702,1,102,0.06804536357571714,top_10_percent
1008,1008,ΚΥΘΝΟΣ,,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 38,2020-04-20,2020-04-20,2020-05-09,2020-05-09,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1.736842105263158,6.0,19,0.865187898068111,1,103,0.06871247498332221,top_10_percent
1571,1571,ΔΗΛΟΣ,,ΔΉΛΟΣ ΠΑΡΑΛΊΑ 11 (2),2020-01-24,2020-01-24,2020-11-22,2020-11-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2.145214521452145,80.0,303,0.8633979424009415,1,104,0.06937958639092728,top_10_percent
969,969,ΚΕΑ,ΠΑΡΑΛΊΑ ΚΑΛΙΣΚΙΆ,ΚΈΑ ΠΑΡΑΛΊΑ 34,2020-04-14,2020-04-14,2020-05-10,2020-05-10,high,canonical_high,multiple_regions,1.3461538461538465,0.0,26,0.8628611814716987,1,105,0.07004669779853236,top_10_percent
968,968,ΚΕΑ,ΠΑΡΑΛΊΑ ΠΌΛΕΣ,ΚΈΑ ΠΑΡΑΛΊΑ 33,2020-04-14,2020-04-14,2020-05-10,2020-05-10,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,10.192307692307692,0.0,26,0.8628611525973772,1,106,0.07071380920613743,top_10_percent
2044,2044,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),ΠΑΡΑΛΊΑ ΚΡΥΦΉ ΑΜΜΟΥΔΙΆ,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 60,2021-10-18,2021-10-18,2023-09-12,2023-09-12,high,canonical_high,multiple_regions,0.430835734870317,104.0,694,0.8626831477913985,1,107,0.0713809206137425,top_10_percent
995,995,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΓΑΪΔΟΥΡΌΜΑΝΤΑ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 25,2020-04-19,2020-04-19,2020-05-04,2020-05-04,high,canonical_high,multiple_regions,0.5333333333333333,0.0,15,0.860997626825937,1,108,0.07204803202134756,top_10_percent
967,967,ΚΕΑ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΦΊΛΙΠΠΟΣ,ΚΈΑ ΠΑΡΑΛΊΑ 32,2020-04-14,2020-04-14,2020-05-20,2020-05-20,high,canonical_high,multiple_regions,0.25,0.0,36,0.859785108798637,1,109,0.07271514342895263,top_10_percent
1002,1002,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΦΛΑΜΠΟΎΡΙΑ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 32,2020-04-19,2020-04-19,2020-05-06,2020-05-06,high,canonical_high,multiple_special_numbers; multiple_regions,2.0588235294117645,0.0,17,0.859672559284,1,110,0.0733822548365577,top_10_percent
965,965,ΚΕΑ,ΠΑΡΑΛΊΆ ΌΡΚΟΥ,ΚΈΑ ΠΑΡΑΛΊΑ 30,2020-04-14,2020-04-14,2020-05-20,2020-05-20,high,canonical_high,multiple_regions,0.3055555555555556,0.0,36,0.8596310247942462,1,111,0.07404936624416278,top_10_percent
966,966,ΚΕΑ,ΠΑΡΑΛΊΑ ΤΗΛΈΓΡΑΦΟΣ,ΚΈΑ ΠΑΡΑΛΊΑ 31,2020-04-14,2020-04-14,2020-05-20,2020-05-20,high,canonical_high,multiple_regions,0.0,0.0,36,0.8595538057483353,0,112,0.07471647765176785,top_10_percent
960,960,ΚΕΑ,ΠΑΡΑΛΊΑ ΣΠΑΘΊ,ΚΈΑ ΠΑΡΑΛΊΑ 25,2020-04-14,2020-04-14,2020-05-21,2020-05-21,high,canonical_high,multiple_regions,0.3243243243243243,0.0,37,0.8595053518068522,1,113,0.07538358905937291,top_10_percent
962,962,ΚΕΑ,ΠΑΡΑΛΊΑ ΨΥΛΗ ΆΜΜΟΣ,ΚΈΑ ΠΑΡΑΛΊΑ 27,2020-04-14,2020-04-14,2020-05-21,2020-05-21,high,canonical_high,multiple_regions,0.0,0.0,37,0.8595053148399822,0,114,0.07605070046697798,top_10_percent
3458,3458,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 165 (1) | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 165 (2),2022-09-29,2022-09-30,2025-08-22,2025-08-22,high,canonical_high,ok,0.2005676442762535,267.0,1057,0.8589481790036295,1,115,0.07671781187458306,top_10_percent
3732,3732,ΠΑΡΟΣ,,ΠΆΡΟΣ ΠΑΡΑΛΊΑ 62 (1) | ΠΆΡΟΣ ΠΑΡΑΛΊΑ 62 (2),2022-12-08,2022-12-10,2024-06-12,2024-06-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,1.5872727272727272,383.0,550,0.8565095921775046,1,116,0.07738492328218813,top_10_percent
1236,1236,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 10 | ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 11,2020-07-02,2020-07-02,2020-12-01,2020-12-01,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,208.0,152,0.8556803668609944,0,117,0.0780520346897932,top_10_percent
998,998,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΑΛΊΚΗ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 28,2020-04-19,2020-04-19,2020-05-05,2020-05-05,high,canonical_high,multiple_regions,5.9375,29.0,16,0.8516419570497431,1,118,0.07871914609739826,top_10_percent
978,978,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΛΟΥΤΡΆ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 7,2020-04-17,2020-04-17,2020-05-01,2020-05-01,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,5.0,32.0,14,0.8466656498717755,1,119,0.07938625750500333,top_10_percent
4628,4628,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΎΔΡΑ ΠΑΡΑΛΊΑ 71 (1) | ΎΔΡΑ ΠΑΡΑΛΊΑ 71 (2),2023-05-29,2023-05-30,2025-10-16,2025-10-16,high,canonical_high,multiple_special_numbers; multiple_regions,0.135632183908046,488.0,870,0.8462633036509328,1,120,0.0800533689126084,top_10_percent
958,958,ΚΕΑ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΛΑΔΙΟΎ,ΚΈΑ ΠΑΡΑΛΊΑ 13 | ΚΈΑ ΠΑΡΑΛΊΑ 12,2020-05-12,2020-05-12,2021-03-19,2021-03-19,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.1929260450160771,150.0,311,0.8438567548584864,1,121,0.08072048032021348,top_10_percent
1307,1307,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΤΣΟΥΓΡΙΆ ΠΑΡΑΛΊΑ 27,2020-08-02,2020-08-02,2021-10-13,2021-10-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.2883295194508009,23.0,437,0.8432389314501374,1,122,0.08138759172781855,top_10_percent
951,951,ΚΕΑ,ΠΑΡΑΛΊΑ ΜΑΥΡΑΜΠΕΛΊ,ΚΈΑ ΠΑΡΑΛΊΑ 16,2020-04-12,2020-04-12,2020-05-17,2020-05-17,medium,canonical_medium,multiple_special_numbers; multiple_regions,12.571428571428571,61.0,35,0.8429079070163707,1,123,0.08205470313542361,top_10_percent
6135,6135,ΑΝΔΡΟΣ,,ΆΝΔΡΟΣ ΠΑΡΑΛΙΑ 71 (1),2025-10-11,2025-10-11,2025-11-14,2025-11-15,high,canonical_high,ok,16.235294117647058,150.0,34,0.840611714762243,1,124,0.08272181454302868,top_10_percent
1075,1075,ΚΕΑ 2η ΦΟΡΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 20 | ΚΈΑ ΠΑΡΑΛΊΑ 21,2020-05-14,2020-05-15,2024-04-22,2024-04-22,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.2545201668984701,545.0,1438,0.8368098634944989,1,125,0.08338892595063375,top_10_percent
958,958,ΚΕΑ,ΠΑΡΑΛΊΑ ΛΑΔΙΟΎ,ΚΈΑ ΠΑΡΑΛΊΑ 23,2020-04-13,2020-04-13,2020-05-12,2020-05-12,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,5.172413793103448,108.0,29,0.836724449225228,1,126,0.08405603735823883,top_10_percent
1000,1000,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΜΑΒΡΙΑΝΟΎ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 30,2020-04-19,2020-04-19,2020-05-06,2020-05-06,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,8.176470588235293,15.0,17,0.8360800191369282,1,127,0.0847231487658439,top_10_percent
2,2,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΠΆΤΡΟΚΛΟΣ ΠΑΡΑΛΊΑ 311,2023-08-27,2023-08-27,2024-04-10,2024-04-10,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.4977973568281938,103.0,227,0.8359439172666856,1,128,0.08539026017344896,top_10_percent
1724,1724,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 70 (1),2021-04-04,2021-04-04,2021-05-17,2021-05-17,high,canonical_high,ok,0.8372093023255814,130.0,43,0.8290517910556627,1,129,0.08605737158105403,top_10_percent
1260,1260,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 67 | ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 68,2020-07-08,2020-07-08,2020-11-02,2020-11-02,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.3418803418803419,155.0,117,0.8288365303096642,1,130,0.0867244829886591,top_10_percent
1005,1005,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΕΠΙΣΚΟΠΊ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 35,2020-04-20,2020-04-20,2020-05-08,2020-05-08,high,canonical_high,multiple_special_numbers; multiple_regions,1.5,52.0,18,0.8281375576615112,1,131,0.08739159439626418,top_10_percent
