site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,site_confidence,match_quality,site_review_reason,repollution_kg_per_day,previous_total_weight,days_between_visits,target_top25
3813,3813,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 29,2022-12-19,2022-12-19,2024-06-07,2024-06-07,high,canonical_high,multiple_special_numbers,0.0,0.0,536,0
3814,3814,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 30,2022-12-19,2022-12-19,2024-06-07,2024-06-07,high,canonical_high,multiple_special_numbers,0.0,0.0,536,0
3815,3815,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΡΊΝΑ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 31,2022-12-19,2022-12-19,2024-06-07,2024-06-07,high,canonical_high,multiple_special_numbers,0.0,0.0,536,0
3816,3816,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 32,2022-12-19,2022-12-19,2024-06-07,2024-06-07,high,canonical_high,multiple_special_numbers,0.0,0.0,536,0
3818,3818,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 40,2022-12-19,2022-12-19,2024-06-07,2024-06-07,high,canonical_high,multiple_special_numbers,0.0,0.0,536,0
3819,3819,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 41 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 42,2022-12-22,2022-12-22,2024-06-16,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,542,0
3820,3820,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 43,2022-12-22,2022-12-22,2024-06-16,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,542,0
3821,3821,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 44 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 45,2022-12-22,2022-12-22,2024-06-16,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,542,0
3823,3823,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 47,2022-12-22,2022-12-22,2024-06-16,2024-06-16,high,canonical_high,multiple_special_numbers,0.0,0.0,542,0
3824,3824,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 48 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 49,2022-12-22,2022-12-22,2024-06-16,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,542,0
3825,3825,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 50,2022-12-22,2022-12-22,2024-06-16,2024-06-16,high,canonical_high,multiple_special_numbers,0.0,0.0,542,0
3826,3826,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 51 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 52,2022-12-22,2022-12-22,2024-06-16,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,542,0
3827,3827,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 53,2022-12-22,2022-12-22,2024-06-16,2024-06-16,high,canonical_high,multiple_special_numbers,0.0,0.0,542,0
3828,3828,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 54,2022-12-22,2022-12-22,2024-06-16,2024-06-16,high,canonical_high,multiple_special_numbers,0.0,0.0,542,0
3831,3831,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΧΟΛΧΑΚΆΣ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 58 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 59,2022-12-22,2022-12-22,2024-06-14,2024-06-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,540,0
3832,3832,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 60 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 61,2022-12-22,2022-12-22,2024-06-14,2024-06-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,540,0
3833,3833,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 62 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 63,2022-12-22,2022-12-22,2024-06-14,2024-06-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,540,0
3834,3834,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 64,2022-12-22,2022-12-22,2024-06-14,2024-06-14,high,canonical_high,multiple_special_numbers,0.0,0.0,540,0
3835,3835,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 65,2022-12-22,2022-12-22,2024-06-14,2024-06-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,540,0
3836,3836,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 66 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 67,2022-12-22,2022-12-22,2024-06-14,2024-06-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,540,0
3837,3837,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΨΩΦΑΓΡΙΛΙΆ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 68,2022-12-22,2022-12-22,2024-06-14,2024-06-14,high,canonical_high,multiple_special_numbers,0.0,0.0,540,0
3838,3838,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΜΈΛΙΣΣΑ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 69,2022-12-22,2022-12-22,2024-06-14,2024-06-14,high,canonical_high,multiple_special_numbers,0.0,0.0,540,0
3840,3840,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 73 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 74,2022-12-23,2022-12-23,2024-06-17,2024-06-17,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,542,0
3841,3841,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 75 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 76,2022-12-23,2022-12-23,2024-06-17,2024-06-17,high,canonical_high,multiple_special_numbers,0.0,0.0,542,0
3843,3843,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 78,2022-12-23,2022-12-23,2024-06-16,2024-06-16,high,canonical_high,multiple_special_numbers,0.0,0.0,541,0
3844,3844,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΚΆΒΟΣ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 79 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 80,2022-12-23,2022-12-23,2024-06-16,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,541,0
3845,3845,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 81,2022-12-23,2022-12-23,2024-06-17,2024-06-17,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,542,0
3847,3847,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 85,2022-12-23,2022-12-23,2024-06-16,2024-06-16,high,canonical_high,multiple_special_numbers,0.0,0.0,541,0
3849,3849,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 87,2022-12-23,2022-12-23,2024-06-16,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,541,0
3850,3850,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΣΌΖΟΣ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 88,2022-12-23,2022-12-23,2024-06-16,2024-06-16,high,canonical_high,multiple_special_numbers,0.1275415896487985,37.0,541,1
3851,3851,ΚΕΡΟΣ - ΑΝΤΙΚΕΡΟΣ,,ΚΈΡΟΣ ΠΑΡΑΛΊΑ 1 | ΚΈΡΟΣ ΠΑΡΑΛΊΑ 2,2022-12-19,2022-12-19,2024-06-08,2024-06-08,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,537,0
3852,3852,ΚΕΡΟΣ - ΑΝΤΙΚΕΡΟΣ,,ΚΈΡΟΣ ΠΑΡΑΛΊΑ 3,2022-12-19,2022-12-19,2024-06-08,2024-06-08,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,86.0,537,0
3856,3856,ΗΡΑΚΛΕΙΑ,,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 3,2022-12-21,2022-12-21,2024-05-24,2024-05-24,high,canonical_high,multiple_special_numbers,0.0,0.0,520,0
3857,3857,ΗΡΑΚΛΕΙΑ,,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 4,2022-12-21,2022-12-21,2024-05-24,2024-05-24,high,canonical_high,multiple_special_numbers,0.0,0.0,520,0
3861,3861,ΣΧΟΙΝΟΥΣΑ,ΠΑΡΑΛΊΑ ΤΣΙΓΚΟΎΡΙ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 2,2022-12-21,2022-12-21,2024-05-25,2024-05-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,521,0
3865,3865,ΣΙΦΝΟΣ,,ΣΊΦΝΟΣ ΠΑΡΑΛΊΑ 3,2022-12-24,2022-12-24,2024-05-09,2024-05-09,high,canonical_high,multiple_special_numbers,0.0,50.0,502,0
3866,3866,ΣΙΦΝΟΣ,,ΣΊΦΝΟΣ ΠΑΡΑΛΊΑ 4,2022-12-24,2022-12-24,2024-05-09,2024-05-09,high,canonical_high,multiple_special_numbers,0.0,0.0,502,0
3867,3867,ΣΙΦΝΟΣ,ΠΑΡΑΛΊΑ ΓΙΑΛΟΥΔΊΑ,ΣΊΦΝΟΣ ΠΑΡΑΛΊΑ 5,2022-12-24,2022-12-24,2024-05-09,2024-05-09,high,canonical_high,multiple_special_numbers,0.0,0.0,502,0
3868,3868,ΣΙΦΝΟΣ,ΠΑΡΑΛΊΑ ΓΙΑΛΟΎΔΙΑ,ΣΊΦΝΟΣ ΠΑΡΑΛΊΑ 6,2022-12-24,2022-12-24,2024-05-09,2024-05-09,high,canonical_high,multiple_special_numbers,0.0,0.0,502,0
3870,3870,ΣΙΦΝΟΣ,,ΣΊΦΝΟΣ ΠΑΡΑΛΊΑ 8,2022-12-24,2022-12-24,2024-05-09,2024-05-09,high,canonical_high,multiple_special_numbers,0.3087649402390438,104.0,502,1
3876,3876,ΣΙΦΝΟΣ,,ΣΊΦΝΟΣ ΠΑΡΑΛΊΑ 16 | ΣΊΦΝΟΣ ΠΑΡΑΛΊΑ 17,2022-12-24,2022-12-25,2024-05-13,2024-05-13,high,canonical_high,multiple_special_numbers,0.0,47.0,505,0
3877,3877,ΣΙΦΝΟΣ,,ΣΊΦΝΟΣ ΠΑΡΑΛΊΑ 18,2022-12-25,2022-12-25,2024-05-13,2024-05-13,high,canonical_high,multiple_special_numbers,0.0,0.0,505,0
3878,3878,ΣΙΦΝΟΣ,ΠΑΡΑΛΊΑ ΣΑΟΎΡΕΣ,ΣΊΦΝΟΣ ΠΑΡΑΛΊΑ 19 | ΣΊΦΝΟΣ ΠΑΡΑΛΊΑ 20,2022-12-25,2022-12-25,2024-05-13,2024-05-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,505,0
3884,3884,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΚΑΛΥΜΠΙΏΝΑΣ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 10,2022-12-25,2022-12-25,2024-05-03,2024-05-03,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,495,0
3885,3885,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 11,2022-12-25,2022-12-25,2024-05-03,2024-05-03,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,495,0
3886,3886,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 12,2022-12-25,2022-12-25,2024-05-03,2024-05-03,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,495,0
3887,3887,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 13,2022-12-25,2022-12-25,2024-05-03,2024-05-03,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,495,0
3888,3888,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 14,2022-12-26,2022-12-26,2024-05-03,2024-05-03,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,494,0
3889,3889,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 15 | ΜΉΛΟΣ ΠΑΡΑΛΊΑ 16,2022-12-26,2022-12-26,2024-04-28,2024-04-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,489,0
3891,3891,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 20,2022-12-26,2022-12-26,2024-04-28,2024-04-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,489,0
3892,3892,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΓΈΡΑΚΑΣ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 21,2022-12-26,2022-12-26,2024-04-28,2024-04-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,489,0
3893,3893,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 22,2022-12-26,2022-12-26,2024-04-28,2024-04-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,489,0
3896,3896,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΤΣΙΓΚΡΆΔΟ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 24,2022-12-26,2022-12-26,2024-04-28,2024-04-28,high,canonical_high,multiple_regions,0.0,0.0,489,0
3900,3900,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΨΑΘΊ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 29,2022-12-26,2022-12-26,2024-04-28,2024-04-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,489,0
3903,3903,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 33,2022-12-26,2022-12-26,2024-04-28,2024-04-28,high,canonical_high,multiple_regions,0.0,0.0,489,0
3904,3904,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΚΡΟΤΗΡΆΚΙ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 34 | ΜΉΛΟΣ ΠΑΡΑΛΊΑ 35,2022-12-26,2022-12-26,2024-04-27,2024-04-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.3627049180327868,109.0,488,1
3905,3905,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 36,2022-12-26,2022-12-26,2024-04-27,2024-04-27,high,canonical_high,multiple_regions,0.0,0.0,488,0
3906,3906,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΓΈΡΟΝΤΑΣ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 37,2022-12-26,2022-12-26,2024-04-27,2024-04-27,high,canonical_high,multiple_regions,0.0,0.0,488,0
3913,3913,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΣΥΚΙΆ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 46,2022-12-26,2022-12-26,2024-05-08,2024-05-08,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,499,0
3914,3914,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 47,2022-12-26,2022-12-26,2024-05-08,2024-05-08,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,499,0
3915,3915,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 48,2022-12-26,2022-12-26,2024-05-08,2024-05-08,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,499,0
3917,3917,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 52,2022-12-26,2022-12-26,2024-05-02,2024-05-02,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,493,0
3918,3918,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 53,2022-12-26,2022-12-26,2024-05-02,2024-05-02,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,493,0
3919,3919,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 54,2022-12-26,2022-12-26,2024-05-02,2024-05-02,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,493,0
3921,3921,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 57 (1) | ΜΉΛΟΣ ΠΑΡΑΛΊΑ 57 (2),2022-12-26,2022-12-27,2024-05-02,2024-05-02,high,canonical_high,multiple_special_numbers; multiple_regions,0.1158536585365853,123.0,492,1
3924,3924,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 60,2022-12-27,2022-12-27,2024-05-02,2024-05-02,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,264.0,492,0
3925,3925,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 61,2022-12-27,2022-12-27,2024-05-02,2024-05-02,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,492,0
3928,3928,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΒΆΝΗ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 66,2022-12-27,2022-12-27,2024-05-08,2024-05-08,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,498,0
3929,3929,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 67 (1) | ΜΉΛΟΣ ΠΑΡΑΛΊΑ 67 (2),2022-12-27,2022-12-28,2024-05-08,2024-05-08,high,canonical_high,multiple_special_numbers; multiple_regions,0.8531187122736419,302.0,497,1
3931,3931,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 69,2022-12-28,2022-12-28,2024-05-08,2024-05-08,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,193.0,497,0
3933,3933,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 71,2022-12-28,2022-12-28,2024-05-08,2024-05-08,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.124748490945674,284.0,497,1
3934,3934,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 72,2022-12-28,2022-12-28,2024-05-08,2024-05-08,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,497,0
3939,3939,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 81,2023-01-01,2023-01-01,2024-05-02,2024-05-02,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,487,0
3940,3940,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 82 | ΜΉΛΟΣ ΠΑΡΑΛΊΑ 83,2023-01-01,2023-01-01,2024-05-02,2024-05-02,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.1930184804928131,0.0,487,1
3941,3941,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 84,2023-01-01,2023-01-01,2024-05-01,2024-05-01,high,canonical_high,multiple_regions,0.0432098765432098,0.0,486,0
3942,3942,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 85,2023-01-01,2023-01-01,2024-05-01,2024-05-01,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,486,0
3943,3943,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 86,2023-01-01,2023-01-01,2024-05-02,2024-05-02,high,canonical_high,multiple_special_numbers; multiple_regions,0.1232032854209445,101.0,487,1
3944,3944,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 87 | ΜΉΛΟΣ ΠΑΡΑΛΊΑ 88,2023-01-01,2023-01-01,2024-05-02,2024-05-02,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,487,0
3945,3945,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 89,2023-01-01,2023-01-01,2024-05-02,2024-05-02,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,487,0
3946,3946,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 90 | ΜΉΛΟΣ ΠΑΡΑΛΊΑ 91,2023-01-01,2023-01-01,2024-05-01,2024-05-01,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,486,0
3954,3954,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 97,2023-01-01,2023-01-01,2024-05-04,2024-05-04,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,489,0
3955,3955,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 98,2023-01-01,2023-01-01,2024-05-04,2024-05-04,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,489,0
3958,3958,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΠΆΝΩ ΜΕΡΣΊΝΙ,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 102,2023-01-01,2023-01-01,2024-05-06,2024-05-06,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,491,0
3959,3959,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΚΆΤΩ ΜΕΡΣΊΝΙ,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 103,2023-01-01,2023-01-01,2024-05-06,2024-05-06,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,48.0,491,0
3960,3960,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 104,2023-01-01,2023-01-01,2024-05-06,2024-05-06,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,491,0
3963,3963,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 106,2023-01-02,2023-01-02,2024-05-06,2024-05-06,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,490,0
3965,3965,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΆΜΜΟΥΡΑ,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 107,2023-01-02,2023-01-02,2024-05-04,2024-05-04,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,488,0
3966,3966,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 108,2023-01-02,2023-01-02,2024-05-04,2024-05-04,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,121.0,488,0
