site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,site_confidence,match_quality,site_review_reason,canonical_max_coordinate_spread_m,demographic_coordinate_source,is_strong_or_probable_match,has_all_selected_demographics,is_recommended_for_initial_model,next_total_weight,repollution_kg_per_day,repollution_kg_per_30_days,repollution_kg_per_90_days,repollution_positive,log1p_repollution_kg_per_day,previous_total_weight,days_between_visits,previous_visit_month,previous_visit_season,latitude,longitude,coastline_cleaned,width_length,road_network,tourist_business,orientation,sediment,wind_direction_previous,wind_speed_previous,Pct_Age_15_34,Youth_Dependency,Avg_Household_Size,Unemployment_Rate,UrbanRural_Class,Daytime_Population_Pressure
17,17,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΤΡΟΙΖΉΝΑ ΠΑΡΑΛΊΑ 5,2019-08-31,2019-08-31,2023-06-25,2023-06-27,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions,541.5838249091984,interval_coordinate,0,1,0,678.0,0.4863701578192252,14.591104734576758,43.77331420373027,1,0.3963370120589045,190.0,1394,8,Summer,37.507731,23.408819,595.0,1785.0,1.0,1.0,North,Pebbles,N,3.0,0.170634898085792,0.2164860151604676,2.370506321254478,16.9,Rural,0.0173765628311082
18,18,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 6 (1) | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 6 (2),2019-09-03,2019-09-04,2023-07-28,2023-07-31,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions,352.7981109836075,interval_coordinate,0,1,0,498.0,0.3499648629655657,10.498945888966972,31.496837666900916,1,0.3000785646787043,590.0,1423,9,Fall,37.630081,23.333064,1056.0,3561.0,0.0,0.0,North,Pebbles,Calm,0.0,0.165121339475294,0.2181359512938607,2.370506321254478,16.9,Rural,0.0173765628311082
18,18,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 542 (1) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 542 (2) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 542 (3) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 542 (4) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 545,2023-07-28,2023-07-31,2025-11-03,2025-11-04,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions,352.7981109836075,interval_coordinate,0,1,0,393.0,0.4757869249394673,14.27360774818402,42.82082324455206,1,0.3891913559602934,498.0,826,7,Summer,37.631083,23.3355,2208.0,6915.0,0.0,0.0,North,Pebbles,NE,4.0,0.1575345616329669,0.2097755345425627,2.370506321254478,9.4,Rural,0.0127601099332548
18,18,ΜΕΘΑΝΑ,,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 35 (1) | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 36 | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 35(2),2025-11-03,2025-11-04,2026-02-05,2026-02-06,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions,352.7981109836075,interval_coordinate,0,1,0,354.0,3.806451612903226,114.19354838709678,342.58064516129036,1,1.569959101460313,393.0,93,11,Fall,37.63113933333334,23.335518333333336,978.0,6428.0,0.0,0.0,North,Pebbles,NW,3.0,0.1550334564453722,0.1982603352562437,2.370506321254478,8.1,Rural,0.0161798035759254
19,19,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 7,2019-09-04,2019-09-04,2025-11-06,2025-11-06,high,canonical_high,multiple_regions,36.98581757769998,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,372.0,2255,9,Fall,37.569878,23.360492,111.0,794.0,1.0,0.0,West,Pebbles,N,4.0,0.1651213669859564,0.2181360680759085,2.370506321254478,16.9,Rural,0.0173765628311082
20,20,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 8,2019-09-05,2019-09-05,2023-08-02,2023-08-02,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions,507.72459265112434,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,770.0,1427,9,Fall,37.576344,23.359208,357.0,2425.0,1.0,0.0,West,Pebbles,N,3.0,0.1651213668613932,0.2181360642019292,2.370506321254478,16.9,Rural,0.0173765628311082
20,20,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 561,2023-08-02,2023-08-02,2025-11-06,2025-11-06,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions,507.72459265112434,interval_coordinate,0,1,0,498.0,0.6021765417170496,18.065296251511487,54.195888754534465,1,0.47136304339663126,0.0,827,8,Summer,37.574167,23.359583,,,0.0,0.0,ΔΥΤΙΚΗ,,E,3.0,0.1575346041144319,0.2097753599675088,2.370506321254478,9.4,Rural,0.0127601099332548
20,20,ΜΕΘΑΝΑ,,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 58 | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 54 | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 55 | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 56 | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 57,2025-11-06,2025-11-06,2026-02-04,2026-02-04,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions,507.72459265112434,interval_coordinate,0,1,0,344.0,3.8222222222222224,114.66666666666669,344.0,1,1.5732348637701399,498.0,90,11,Fall,37.5766612,23.3579056,405.0,7035.0,0.0,0.0,ΔΥΤΙΚΗ,Mixed,NE,3.5,0.1550333481424444,0.1982605548544944,2.370506321254478,8.1,Rural,0.0161798035759254
22,22,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΣΑΡΑΝΤΟΚΟΎΠΙ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 10,2019-09-06,2019-09-06,2023-08-05,2023-08-05,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,155.4010087944216,interval_coordinate,1,1,1,59.0,0.0412876137158852,1.2386284114765571,3.715885234429671,1,0.040458037463169734,210.0,1429,9,Fall,37.648358,23.164814,33.0,94.0,0.0,0.0,East,Pebbles,NE,2.0,0.1740097792738904,0.2091258628687429,2.370506321254478,12.0,Rural,0.0147781538145784
23,23,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 11,2019-09-06,2019-09-06,2023-08-02,2023-08-05,high,canonical_high,multiple_special_numbers; multiple_regions,51.4673833183146,interval_coordinate,1,1,1,87.0,0.0610098176718092,1.8302945301542777,5.490883590462833,1,0.059221112814114615,217.0,1426,9,Fall,37.582833,23.235325,135.0,874.0,0.0,0.0,North,Pebbles,NE,2.0,0.1651214103416665,0.2181360893081527,2.370506321254478,16.9,Rural,0.0173765628311082
24,24,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 12,2019-09-07,2019-09-07,2023-08-06,2023-08-06,high,canonical_high,multiple_regions,43.2191305784761,interval_coordinate,1,1,1,21.0,0.0146955913226032,0.4408677396780965,1.3226032190342898,1,0.014588657484752661,22.0,1429,9,Fall,37.692478,23.162006,23.0,84.0,0.0,0.0,East,Pebbles,NE,3.0,0.1740097949883048,0.2091258290970186,2.370506321254478,12.0,Rural,0.0147781538145784
25,25,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 13,2019-09-07,2019-09-07,2023-08-06,2023-08-06,high,canonical_high,multiple_regions,9.06797096576077,interval_coordinate,1,1,1,123.0,0.086074177746676,2.58222533240028,7.74667599720084,1,0.08256952281329666,22.0,1429,9,Fall,37.696281,23.165869,28.0,139.0,0.0,0.0,East,Pebbles,NE,3.0,0.1740097838176763,0.209125814387833,2.370506321254478,12.0,Rural,0.0147781538145784
26,26,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 14 (1) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 14 (2),2019-09-07,2019-09-08,2023-08-06,2023-08-08,high,canonical_high,multiple_regions,9.595805339054284,interval_coordinate,1,1,1,247.0,0.17296918767507,5.189075630252101,15.567226890756302,1,0.1595383013596371,1094.0,1428,9,Fall,37.713333,23.158167,166.0,720.0,0.0,0.0,East,Pebbles,NE,3.0,0.1740977995682391,0.2092154236849887,2.370506321254478,12.0,Rural,0.0147781538145784
27,27,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΓΚΊΣΤΡΙ ΠΑΡΑΛΊΑ 15,2019-09-08,2019-09-08,2023-08-07,2023-08-08,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions,538.901258695565,interval_coordinate,0,1,0,347.0,0.2428271518544436,7.28481455563331,21.85444366689993,1,0.21738874562224791,155.0,1429,9,Fall,37.726219,23.126111,255.0,1880.0,0.0,0.0,East,Pebbles,SW,3.0,0.1987298012022063,0.2327583565571145,2.370506321254478,12.0,Rural,0.0147781538145784
29,29,ΣΕΡΙΦΟΣ,ΠΑΡΑΛΊΑ ΑΥΛΩΝΊΤΙΚΟ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 1,2019-09-16,2019-09-16,2024-04-26,2024-04-26,high,canonical_high,multiple_special_numbers,20.893065339007556,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,85.0,1684,9,Fall,37.127919,24.431186,61.0,1507.0,0.0,0.0,South,Pebbles,N,4.5,0.1682012267032571,0.140224407268676,2.365675806111061,13.7,Rural,0.0105062082139446
30,30,ΣΕΡΙΦΟΣ,ΠΑΡΑΛΊΑ ΚΑΛΌ ΑΜΠΈΛΙ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 2,2019-09-16,2019-09-16,2024-04-26,2024-04-26,high,canonical_high,multiple_special_numbers,13.76125182586458,interval_coordinate,1,1,1,162.0,0.0961995249406175,2.8859857482185274,8.657957244655583,1,0.09184922026052536,82.0,1684,9,Fall,37.123653,24.495539,92.0,2229.0,0.0,0.0,South,Sand,N,4.5,0.1682014718616931,0.1402246033552755,2.365675806111061,13.7,Rural,0.0105062082139446
31,31,ΣΕΡΙΦΟΣ,ΠΑΡΑΛΊΑ ΚΑΛΌΓΕΡΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 3,2019-09-16,2019-09-16,2024-04-26,2024-04-26,high,canonical_high,multiple_special_numbers,36.41300899956193,interval_coordinate,1,1,1,106.0,0.0629453681710213,1.8883610451306416,5.665083135391924,1,0.06104370403252857,235.0,1684,9,Fall,37.131006,24.435328,119.0,2239.0,0.0,0.0,South,Mixed,N,4.5,0.1682012862149333,0.1402244606557392,2.365675806111061,13.7,Rural,0.0105062082139446
33,33,ΣΕΡΙΦΟΣ,,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 5,2019-09-17,2019-09-17,2024-04-25,2024-04-25,high,canonical_high,ok,20.992484887362128,interval_coordinate,1,1,1,154.0,0.0915576694411414,2.7467300832342447,8.240190249702735,1,0.08760573064754232,387.0,1682,9,Fall,37.18315,24.445653,144.0,1990.0,0.0,0.0,North,Pebbles,N,2.0,0.1682013862426004,0.1402246980411923,2.365675806111061,13.7,Rural,0.0105062082139446
34,34,ΣΕΡΙΦΟΣ,ΠΑΡΑΛΊΑ ΣΚΆΛΑ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 6,2019-09-17,2019-09-17,2024-04-24,2024-04-24,high,canonical_high,ok,11.46188208952264,interval_coordinate,1,1,1,202.0,0.1201665675193337,3.604997025580012,10.814991076740036,1,0.11347739524853678,0.0,1681,9,Fall,37.204192,24.47775,,,0.0,0.0,North,Sand,N,2.0,0.1682014030263636,0.1402242140756801,2.365675806111061,13.7,Rural,0.0105062082139446
35,35,ΣΕΡΙΦΟΣ,ΠΑΡΑΛΊΑ ΒΟΡΕΙΝΌ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 7,2019-09-17,2019-09-17,2024-04-24,2024-04-24,high,canonical_high,ok,5.121014531881944,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,35.0,1681,9,Fall,37.200244,24.51365,52.0,843.0,0.0,0.0,North,Mixed,N,2.0,0.1682013781061268,0.1402244128172313,2.365675806111061,13.7,Rural,0.0105062082139446
39,39,ΚΙΜΩΛΟΣ,,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 2,2019-09-18,2019-09-18,2024-05-04,2024-05-04,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,114.3083845903874,interval_coordinate,1,1,1,33.0,0.0195266272189349,0.5857988165680473,1.757396449704142,1,0.019338428610810452,0.0,1690,9,Fall,36.809528,24.591417,,,0.0,0.0,East,Pebbles,SE,2.0,0.1006085450075466,0.0982796549829344,2.365675806111061,13.7,Rural,0.0105062082139446
40,40,ΚΙΜΩΛΟΣ,,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 3,2019-09-18,2019-09-18,2024-05-04,2024-05-04,high,canonical_high,multiple_special_numbers,21.440373570295577,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,3.0,1690,9,Fall,36.812372,24.590372,62.0,517.0,0.0,0.0,East,Sand,SE,2.0,0.1006085345652946,0.0982796446900354,2.365675806111061,13.7,Rural,0.0105062082139446
42,42,ΚΙΜΩΛΟΣ,ΠΑΡΑΛΊΑ ΜΟΝΑΣΤΉΡΙΑ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 5 | ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 6,2019-09-18,2019-09-18,2024-05-07,2024-05-07,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers,314.76464937723625,interval_coordinate,0,1,0,265.0,0.1565268753691671,4.695806261075014,14.087418783225043,1,0.14542144095732032,198.0,1693,9,Fall,36.8298,24.573535,237.0,2921.0,1.0,0.0,North,Sand,SE,2.0,0.1006084807052738,0.0982797130167691,2.365675806111061,13.7,Rural,0.0105062082139446
43,43,ΚΙΜΩΛΟΣ,ΠΑΡΑΛΊΑ ΣΟΎΦΙ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 7,2019-09-18,2019-09-18,2024-05-07,2024-05-07,high,canonical_high,multiple_special_numbers,6.9372901529291315,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1693,9,Fall,36.834539,24.571853,,,0.0,0.0,North,Sand,SE,2.0,0.1006082795106342,0.0982799625312814,2.365675806111061,13.7,Rural,0.0105062082139446
46,46,ΚΙΜΩΛΟΣ,ΠΑΡΑΛΊΑ ΑΘΗΝΊΑ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 10,2019-09-19,2019-09-19,2024-05-06,2024-05-06,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers,414.7643261774775,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1691,9,Fall,36.805692,24.522592,,,0.0,0.0,West,Mixed,E,1.0,0.1006085489636902,0.098279684660401,2.365675806111061,13.7,Rural,0.0105062082139446
48,48,ΗΡΑΚΛΕΙΑ,,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 1,2019-09-20,2019-09-20,2024-05-26,2024-05-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,106.06878586130308,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,205.0,1710,9,Fall,36.834044,25.432586,6.0,301.0,0.0,0.0,North,Pebbles,W,2.0,0.2049173429100375,0.2717126189621572,2.365675806111061,13.7,Rural,0.0105062082139446
50,50,ΗΡΑΚΛΕΙΑ,ΠΑΡΑΛΊΑ ΑΛΙΜΙΆΣ,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 3,2019-09-20,2019-09-20,2022-12-21,2022-12-21,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,240.4210354427965,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,100.0,1188,9,Fall,36.828461,25.423733,65.0,1851.0,0.0,0.0,South,Mixed,W,2.0,0.2049174220753842,0.2717129285800866,2.365675806111061,13.7,Rural,0.0105062082139446
50,50,ΗΡΑΚΛΕΙΑ,ΠΑΡΑΛΊΑ ΑΛΙΜΙΆΣ,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 1,2022-12-21,2022-12-21,2024-05-24,2024-05-24,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,240.4210354427965,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,520,12,Winter,36.828556,25.423528,,,,,South,,N,4.5,0.1971720635332698,0.2679702894145333,2.365675806111061,10.7,Rural,0.0186265640123667
51,51,ΗΡΑΚΛΕΙΑ,ΠΑΡΑΛΊΑ ΚΑΡΒΟΥΝΌΛΑΚΟΣ,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 4,2019-09-20,2019-09-20,2022-12-21,2022-12-21,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers,267.81312967166116,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1188,9,Fall,36.822533,25.435172,,,0.0,0.0,South,Sand,W,2.0,0.2049173744957147,0.2717127204931055,2.365675806111061,13.7,Rural,0.0105062082139446
51,51,ΗΡΑΚΛΕΙΑ,ΠΑΡΑΛΊΑ ΚΑΡΒΟΥΝΌΛΑΚΟΣ,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 2,2022-12-21,2022-12-21,2024-05-24,2024-05-24,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers,267.81312967166116,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,520,12,Winter,36.822528,25.43525,,,,,South,,N,4.5,0.1971720218051578,0.267970300445087,2.365675806111061,10.7,Rural,0.0186265640123667
52,52,ΗΡΑΚΛΕΙΑ,ΠΑΡΑΛΊΑ ΒΟΡΕΙΝΉ,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 5,2019-09-20,2019-09-20,2024-05-26,2024-05-26,high,canonical_high,multiple_special_numbers,67.21794582632396,interval_coordinate,1,1,1,273.0,0.1596491228070175,4.7894736842105265,14.36842105263158,1,0.14811747902309041,158.0,1710,9,Fall,36.853392,25.451847,45.0,782.0,0.0,0.0,North,Sand,W,2.0,0.2049173294174605,0.2717123980592664,2.365675806111061,13.7,Rural,0.0105062082139446
53,53,ΗΡΑΚΛΕΙΑ,,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 6,2019-09-21,2019-09-21,2022-12-21,2022-12-21,high,canonical_high,multiple_special_numbers,19.657466793170855,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1187,9,Fall,36.826611,25.462197,,,0.0,0.0,South,Mixed,NW,4.0,0.204917347492602,0.2717124010979747,2.365675806111061,13.7,Rural,0.0105062082139446
53,53,ΗΡΑΚΛΕΙΑ,,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 6,2022-12-21,2022-12-21,2024-05-24,2024-05-24,high,canonical_high,multiple_special_numbers,19.657466793170855,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,520,12,Winter,36.826639,25.462083,,,,,South,,N,4.5,0.1971721719464325,0.2679704441060846,2.365675806111061,10.7,Rural,0.0186265640123667
54,54,ΗΡΑΚΛΕΙΑ,,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 7,2019-09-21,2019-09-21,2022-12-21,2022-12-21,high,canonical_high,multiple_special_numbers,16.159990819115073,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1187,9,Fall,36.8245,25.458586,,,0.0,0.0,South,Mixed,NW,4.0,0.2049173778611408,0.2717124298622497,2.365675806111061,13.7,Rural,0.0105062082139446
54,54,ΗΡΑΚΛΕΙΑ,,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 5,2022-12-21,2022-12-21,2024-05-24,2024-05-24,high,canonical_high,multiple_special_numbers,16.159990819115073,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,520,12,Winter,36.824639,25.458639,,,,,South,,N,4.5,0.1971721280239655,0.2679704387462195,2.365675806111061,10.7,Rural,0.0186265640123667
55,55,ΣΧΟΙΝΟΥΣΑ - ΟΦΕΙΔΟΥΣΣΑ,ΠΑΡΑΛΊΑ ΦΕΙΔΟΎΣΑΣ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 1 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 2,2019-09-22,2019-09-22,2022-12-21,2022-12-21,medium,canonical_medium,multiple_special_numbers; multiple_regions; many_name_variants,56.567989215997656,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1186,9,Fall,36.844658,25.522726499999997,,,0.0,0.0,North,Mixed,NE,4.0,0.2049172267108724,0.2717123780199359,2.365675806111061,13.7,Rural,0.0105062082139446
55,55,ΣΧΟΙΝΟΥΣΑ,ΠΑΡΑΛΊΑ ΦΕΙΔΟΎΣΑΣ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 13 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 14,2022-12-21,2022-12-21,2024-05-25,2024-05-25,medium,canonical_medium,multiple_special_numbers; multiple_regions; many_name_variants,56.567989215997656,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,521,12,Winter,36.8446665,25.5227085,,,,,South,,N,4.5,0.1971721203641078,0.2679704646452381,2.365675806111061,10.7,Rural,0.0186265640123667
56,56,ΣΧΟΙΝΟΥΣΑ - ΟΦΕΙΔΟΥΣΣΑ,ΠΑΡΑΛΊΑ ΑΛΥΓΑΡΙΆ ΚΆΜΠΟΣ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 3 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 4,2019-09-22,2019-09-22,2022-12-21,2022-12-21,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions; many_name_variants,464.4037164613565,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1186,9,Fall,36.856324,25.532918,,,1.0,0.0,South,Sand,NE,4.0,0.2049172470997814,0.271712357869303,2.365675806111061,13.7,Rural,0.0105062082139446
56,56,ΣΧΟΙΝΟΥΣΑ,ΠΑΡΑΛΊΑ ΓΚΑΓΚΆΒΗ | ΠΑΡΑΛΊΑ ΑΛΥΓΑΡΙΆ ΚΆΜΠΟΣ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 10 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 11 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 12,2022-12-21,2022-12-21,2024-05-25,2024-05-25,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions; many_name_variants,464.4037164613565,interval_coordinate,0,1,0,37.0,0.0710172744721689,2.1305182341650672,6.391554702495202,1,0.06860892062794402,0.0,521,12,Winter,36.85541666666666,25.534120333333338,,,,,South,,N,4.5,0.1971721003083371,0.267970446851783,2.365675806111061,10.7,Rural,0.0186265640123667
57,57,ΣΧΟΙΝΟΥΣΑ - ΟΦΕΙΔΟΥΣΣΑ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΠΈΤΡΟΣ | ΠΑΡΑΛΊΑ ΆΗ ΒΑΣΊΛΗΣ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 5 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 6 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 7 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 8,2019-09-22,2019-09-22,2022-12-21,2022-12-21,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions; many_name_variants,918.1884273402052,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1186,9,Fall,36.8561815,25.52338275,,,0.0,0.0,South,Sand,NE,4.0,0.2049172480830039,0.2717123579020455,2.365675806111061,13.7,Rural,0.0105062082139446
57,57,ΣΧΟΙΝΟΥΣΑ,ΠΑΡΑΛΊΑ ΛΙΒΆΔΙ | ΠΑΡΑΛΊΑ ΆΗ ΒΑΣΊΛΗΣ | ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΠΈΤΡΟΣ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 4 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 5 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 6 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 7 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 8 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 9,2022-12-21,2022-12-21,2024-05-25,2024-05-25,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions; many_name_variants,918.1884273402052,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,521,12,Winter,36.85745816666667,25.523953666666667,,,,,South,,N,4.5,0.1971720936843438,0.2679704644031441,2.365675806111061,10.7,Rural,0.0186265640123667
61,61,ΣΧΟΙΝΟΥΣΑ - ΟΦΕΙΔΟΥΣΣΑ,ΠΑΡΑΛΊΑ ΓΕΡΟΛΙΜΝΙΏΝΑΣ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 11,2019-09-23,2019-09-23,2024-05-25,2024-05-25,high,canonical_high,multiple_special_numbers; multiple_regions,61.960644630535114,interval_coordinate,1,1,1,121.0,0.070926143024619,2.12778429073857,6.38335287221571,1,0.06852382832638229,226.0,1706,9,Fall,36.885722,25.512783,25.0,393.0,0.0,0.0,North,Sand,NW,2.0,0.2049172517324052,0.2717123382493454,2.365675806111061,13.7,Rural,0.0105062082139446
