interval_id,canonical_site_id,Date,Latitude,Longitude,demographic_coordinate_source,Pct_Age_15_34,Pct_Age_65plus,OldAge_Dependency,Youth_Dependency,Avg_Household_Size,Pct_SinglePerson_HH,Pct_ForeignBorn,Unemployment_Rate,Daytime_Population_Pressure,Migration_Flows,UrbanRural_Class
18,9,2020-01-26,37.338703,23.298328,interval_coordinate,0.18906046706935162,0.26026752073508436,0.41713387408378744,0.1855805867528696,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
19,9,2023-06-09,37.338778,23.298306,interval_coordinate,0.18179671897596897,0.27424456500769184,0.44600583096555413,0.18030029542950715,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
20,10,2019-08-14,37.338478,23.303542,interval_coordinate,0.1897984276495088,0.2595880679093414,0.41202496567733593,0.17519958308961012,2.370506321254478,0.3234760863779753,0.11089524842721007,16.9,0.017376562831108288,241062.0,Rural
21,10,2020-01-26,37.338606,23.303336,interval_coordinate,0.18896678611996304,0.2627065555916693,0.41855696810918824,0.17469622107908972,2.370506321254478,0.3234760863779753,0.11089524842721007,14.1,0.01701743418767799,179660.0,Rural
22,10,2023-06-08,37.338639,23.303333,interval_coordinate,0.18148027783963683,0.2766907089424303,0.44746269804347494,0.16973040072486745,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
23,11,2019-08-16,37.334614,23.334371333333333,interval_coordinate,0.18974070849241467,0.2611640980096518,0.4129270006418179,0.1681725146780045,2.370506321254478,0.3234760863779753,0.11089524842721007,16.9,0.017376562831108288,241062.0,Rural
24,11,2023-05-27,37.334861,23.336,interval_coordinate,0.18127209018691476,0.2782989327040962,0.4484109587229292,0.16284268734710244,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
25,11,2023-06-05,37.33474066666667,23.334379666666667,interval_coordinate,0.18127209018691476,0.2782989327040962,0.4484109587229292,0.16284268734710244,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
26,12,2019-08-21,37.345981,23.320642,interval_coordinate,0.1897408696329089,0.26116411943111095,0.41292685824108855,0.16817265617766547,2.370506321254478,0.3234760863779753,0.11089524842721007,16.9,0.017376562831108288,241062.0,Rural
27,12,2023-06-08,37.3455278,23.3192164,interval_coordinate,0.18139924825978934,0.2773148215984515,0.4478312930089706,0.1670497610440307,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
