interval_id,site_id,Date,Latitude,Longitude,demographic_coordinate_source,Pct_Age_15_34,Pct_Age_65plus,OldAge_Dependency,Youth_Dependency,Avg_Household_Size,Pct_SinglePerson_HH,Pct_ForeignBorn,Unemployment_Rate,Daytime_Population_Pressure,Migration_Flows,UrbanRural_Class
61,185,2019-10-29,34.859286,24.109786,interval_coordinate,0.17227936766252386,0.27226614865165016,0.4655704767298513,0.24441225457664922,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
62,190,2019-10-29,34.859342,24.062942,interval_coordinate,0.1722795042426864,0.2722658874431353,0.46557003027810345,0.24441204790854187,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
63,192,2019-10-29,34.804594,24.1234,interval_coordinate,0.1722793956836276,0.2722664675845635,0.4655708645955739,0.24441253694568002,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
64,193,2019-10-29,34.816736,24.123347,interval_coordinate,0.1722793746859686,0.27226632783486965,0.46557066706872785,0.2444126323229834,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
65,194,2019-10-29,34.827058,24.112867,interval_coordinate,0.17227932071748606,0.2722661354644939,0.4655705253639341,0.2444123546107111,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
66,196,2019-10-30,35.196367,24.205989,interval_coordinate,0.2174310485594853,0.21338020543053765,0.35480798931224206,0.3079891940126742,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
67,203,2019-10-30,35.180656,24.256611,interval_coordinate,0.2147790111391412,0.21895295145368943,0.3659025074927732,0.305244506997113,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
68,207,2019-10-30,35.178189,24.278053,interval_coordinate,0.19617729319292532,0.2580395575560951,0.4469641969646881,0.28518976041390126,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
69,213,2019-10-30,35.189192,24.322508,interval_coordinate,0.17159579014311618,0.30969101251277903,0.5636224537960677,0.2563283547657225,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
70,222,2019-10-31,35.149314,24.494558,interval_coordinate,0.16711484537619425,0.3191064282918833,0.5861739223199502,0.25074921664700306,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
71,228,2019-11-01,35.141672,24.52295,interval_coordinate,0.16711490802261883,0.3191063285298337,0.5861737544310172,0.25074899675278856,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
