canonical_site_id,region,beach_name,beaches,latitude,longitude,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,days_between_visits,previous_total_weight,next_total_weight,repollution_kg_per_day,repollution_kg_per_30_days,repollution_kg_per_90_days,previous_recycle,previous_non_recycle,previous_blue_net,next_recycle,next_non_recycle,next_blue_net,orientation,sediment,wind_direction_previous,wind_speed_previous,road_network,tourist_business,coastline_cleaned,width_length,previous_source_files,next_source_files,original_site_ids_previous,original_site_ids_next,site_confidence,match_quality,canonical_max_coordinate_spread_m,site_review_reason
3939,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 81,36.73825,24.416556,2023-01-01,2023-01-01,2024-05-02,2024-05-02,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Pebbles,NE,4.0,0.0,1.0,,,Typhoon1,Typhoon2,5595,5610 | 5611 | 5612,medium,canonical_medium,203.5560720612443,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
3940,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 82 | ΜΉΛΟΣ ΠΑΡΑΛΊΑ 83,36.7303195,24.4241945,2023-01-01,2023-01-01,2024-05-02,2024-05-02,487,0.0,94.0,0.19301848049281314,5.790554414784395,17.371663244353183,0.0,0.0,0.0,50.0,40.0,4.0,North,Pebbles,NE,4.0,0.0,1.0,,,Typhoon1,Typhoon2,5596 | 5597,5609,medium,canonical_medium,213.3565306419803,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
3941,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 84,36.723361,24.430222,2023-01-01,2023-01-01,2024-05-01,2024-05-01,486,0.0,21.0,0.043209876543209874,1.2962962962962963,3.888888888888889,0.0,0.0,0.0,0.0,21.0,0.0,North,Pebbles,NE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5598,5598,high,canonical_high,22.910162483009923,multiple_regions
3942,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 85,36.721417,24.433278,2023-01-01,2023-01-01,2024-05-01,2024-05-01,486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Pebbles,NE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5599,7700 | 7701,medium,canonical_medium,191.46213132551705,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
3943,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 86,36.695139,24.458222,2023-01-01,2023-01-01,2024-05-02,2024-05-02,487,101.0,60.0,0.12320328542094455,3.6960985626283365,11.08829568788501,4.0,97.0,0.0,9.0,51.0,0.0,North,Mixed,NE,4.0,0.0,1.0,40.0,147.0,Typhoon1,Typhoon2,5600,5606,high,canonical_high,52.72096429037564,multiple_special_numbers; multiple_regions
3944,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 87 | ΜΉΛΟΣ ΠΑΡΑΛΊΑ 88,36.697055500000005,24.422944,2023-01-01,2023-01-01,2024-05-02,2024-05-02,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Mixed,NE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5601 | 5602,5616 | 5617,high,canonical_high,93.18390368105774,multiple_special_numbers; multiple_regions
3945,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 89,36.700361,24.423556,2023-01-01,2023-01-01,2024-05-02,2024-05-02,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Pebbles,NE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5603,5618,high,canonical_high,16.242432929523282,multiple_special_numbers; multiple_regions
3946,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 90 | ΜΉΛΟΣ ΠΑΡΑΛΊΑ 91,36.701471999999995,24.4210275,2023-01-01,2023-01-01,2024-05-01,2024-05-01,486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Pebbles,NE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5604 | 5605,5605,medium,canonical_medium,101.09293511422197,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
3954,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 97,36.780417,24.606306,2023-01-01,2023-01-01,2024-05-04,2024-05-04,489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Sand,NE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5611,7712,high,canonical_high,19.227639435034813,multiple_special_numbers; multiple_regions
3955,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 98,36.774278,24.6105,2023-01-01,2023-01-01,2024-05-04,2024-05-04,489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Mixed,NE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5612,7713,high,canonical_high,9.665644091986243,multiple_special_numbers; multiple_regions
3956,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 99 | ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 100 | ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 101,36.76995366666667,24.612629666666667,2023-01-01,2023-01-01,2024-05-06,2024-05-06,491,86.0,0.0,0.0,0.0,0.0,0.0,69.0,17.0,0.0,0.0,0.0,West,Mixed,NE,4.0,0.0,0.0,95.0,1185.0,Typhoon1,Typhoon2,5613 | 5614 | 5615,7718 | 7720,review,canonical_review,305.18283919284085,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
3958,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΠΆΝΩ ΜΕΡΣΊΝΙ,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 102,36.766528,24.613917,2023-01-01,2023-01-01,2024-05-06,2024-05-06,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Sand,NE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5616,7719,high,canonical_high,37.460850424138414,multiple_special_numbers; multiple_regions
3959,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΚΆΤΩ ΜΕΡΣΊΝΙ,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 103,36.761611,24.617333,2023-01-01,2023-01-01,2024-05-06,2024-05-06,491,48.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,West,Sand,NE,4.0,0.0,0.0,370.0,12504.0,Typhoon1,Typhoon2,5617,7721,high,canonical_high,50.44450834374231,multiple_special_numbers; multiple_regions
3960,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 104,36.750833,24.628583,2023-01-01,2023-01-01,2024-05-06,2024-05-06,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Pebbles,NE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5618,7722 | 7723,high,canonical_high,19.884533417277048,multiple_special_numbers; multiple_regions
3963,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 106,36.752444,24.659611,2023-01-02,2023-01-02,2024-05-06,2024-05-06,490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Pebbles,NE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5620,7724,medium,canonical_medium,188.17729770436478,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
3965,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΆΜΜΟΥΡΑ,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 107,36.772139,24.659806,2023-01-02,2023-01-02,2024-05-04,2024-05-04,488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Sand,NE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5621,7714,high,canonical_high,29.32340989426506,multiple_special_numbers; multiple_regions
3966,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 108,36.783917,24.626389,2023-01-02,2023-01-02,2024-05-04,2024-05-04,488,121.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,North,Pebbles,NE,4.0,0.0,0.0,75.0,1392.0,Typhoon1,Typhoon2,5622,7711,high,canonical_high,27.910345357772528,multiple_special_numbers; multiple_regions
3969,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 111 | ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 112 | ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 113 | ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 114,36.75859025,24.66400025,2023-01-04,2023-01-04,2024-05-04,2024-05-04,486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,Pebbles,Calm,0.0,0.0,0.0,,,Typhoon1,Typhoon2,5625 | 5626 | 5627 | 5628,7715 | 7716 | 7717,review,canonical_review,512.0077974894556,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions
3970,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 115,36.777694,24.654722,2023-01-04,2023-01-04,2024-05-04,2024-05-04,486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,Pebbles,Calm,0.0,0.0,0.0,,,Typhoon1,Typhoon2,5629,7710,medium,canonical_medium,219.51971503329915,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
3971,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 120,36.765056,24.517333,2023-01-04,2023-01-04,2024-05-03,2024-05-03,485,255.0,0.0,0.0,0.0,0.0,7.0,248.0,0.0,0.0,0.0,0.0,North,Pebbles,Calm,0.0,0.0,0.0,186.0,2075.0,Typhoon1,Typhoon2,5634,5650,high,canonical_high,83.38400473198891,multiple_special_numbers; multiple_regions
3975,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 124,36.753361,24.492889,2023-01-04,2023-01-04,2024-05-08,2024-05-08,490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Pebbles,Calm,0.0,0.0,0.0,,,Typhoon1,Typhoon2,5638,7774 | 7775,medium,canonical_medium,149.44778344533762,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
3976,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 125,36.741472,24.472722,2023-01-04,2023-01-04,2024-05-08,2024-05-08,490,107.0,0.0,0.0,0.0,0.0,0.0,95.0,12.0,0.0,0.0,0.0,North,Rocky,Calm,0.0,0.0,0.0,20.0,555.0,Typhoon1,Typhoon2,5639,7773,high,canonical_high,11.628746333666285,multiple_special_numbers; multiple_regions
3979,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 128,36.759667,24.425417,2023-01-04,2023-01-04,2024-05-08,2024-05-08,490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Pebbles,Calm,0.0,0.0,0.0,,,Typhoon1,Typhoon2,5642,7768,high,canonical_high,19.804602132171404,multiple_special_numbers; multiple_regions
3980,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 129,36.769389,24.417833,2023-01-04,2023-01-04,2024-05-08,2024-05-08,490,105.0,0.0,0.0,0.0,0.0,0.0,56.0,49.0,0.0,0.0,0.0,North,Pebbles,Calm,0.0,0.0,0.0,23.0,216.0,Typhoon1,Typhoon2,5643,7766,high,canonical_high,40.1235615569024,multiple_special_numbers; multiple_regions
3981,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 1 | ΊΟΣ ΠΑΡΑΛΊΑ 2,36.739444500000005,25.259124999999997,2023-01-06,2023-01-06,2024-05-29,2024-05-29,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Pebbles,Calm,0.0,0.0,0.0,,,Typhoon1,Typhoon2,5644 | 5645,5644,medium,canonical_medium,223.0218229841876,coordinate_spread_100_250m; multiple_special_numbers
3985,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 5,36.7575,25.262917,2023-01-06,2023-01-06,2024-05-29,2024-05-29,509,244.0,114.0,0.22396856581532418,6.7190569744597255,20.157170923379176,0.0,203.0,41.0,0.0,114.0,0.0,West,Pebbles,Calm,0.0,0.0,0.0,42.0,625.0,Typhoon1,Typhoon2,5648,8009,high,canonical_high,3.9343711736793763,multiple_special_numbers
3987,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 7,36.772889,25.266389,2023-01-06,2023-01-06,2024-05-29,2024-05-29,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Pebbles,Calm,0.0,0.0,0.0,,,Typhoon1,Typhoon2,5650,5650,high,canonical_high,22.229509313214773,ok
3988,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 8,36.785056,25.275222,2023-01-06,2023-01-06,2024-05-29,2024-05-29,509,500.0,0.0,0.0,0.0,0.0,0.0,160.0,340.0,0.0,0.0,0.0,North,Pebbles,Calm,0.0,0.0,0.0,67.0,832.0,Typhoon1,Typhoon2,5651,5651 | 8012,medium,canonical_medium,148.74060370176355,coordinate_spread_100_250m; multiple_special_numbers
3989,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 9,36.785806,25.284389,2023-01-06,2023-01-06,2024-05-29,2024-05-29,509,0.0,405.0,0.7956777996070727,23.87033398821218,71.61100196463654,0.0,0.0,0.0,109.0,94.0,202.0,North,Pebbles,Calm,0.0,0.0,0.0,,,Typhoon1,Typhoon2,5652,5652 | 8013,medium,canonical_medium,140.25404619075368,coordinate_spread_100_250m; multiple_special_numbers
3990,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 10,36.788139,25.3095,2023-01-06,2023-01-06,2024-05-29,2024-05-29,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Mixed,Calm,0.0,0.0,0.0,,,Typhoon1,Typhoon2,5653,5653,high,canonical_high,6.226915892175588,ok
3991,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 11,36.782472,25.313694,2023-01-06,2023-01-06,2024-05-29,2024-05-29,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Mixed,Calm,0.0,0.0,0.0,,,Typhoon1,Typhoon2,5654,8016,high,canonical_high,18.61431913331037,multiple_special_numbers
3992,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 12,36.775694,25.323972,2023-01-06,2023-01-06,2024-05-29,2024-05-29,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Pebbles,Calm,0.0,0.0,0.0,,,Typhoon1,Typhoon2,5655,5655,high,canonical_high,3.9029214049776804,ok
3994,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 14,36.761111,25.328306,2023-01-06,2023-01-06,2024-05-23,2024-05-23,503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,Pebbles,Calm,0.0,0.0,0.0,,,Typhoon1,Typhoon2,5657,5657,high,canonical_high,3.9343019460254673,ok
3995,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 15,36.749972,25.340222,2023-01-06,2023-01-06,2024-05-29,2024-05-29,509,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,East,Pebbles,Calm,0.0,0.0,0.0,20.0,128.0,Typhoon1,Typhoon2,5658,5658,high,canonical_high,3.9896122434868038,ok
3996,ΙΟΣ,ΠΑΡΑΛΊΑ ΝΕΡΆΚΙ,ΊΟΣ ΠΑΡΑΛΊΑ 16,36.744972,25.350556,2023-01-06,2023-01-06,2024-05-29,2024-05-29,509,207.0,54.0,0.10609037328094302,3.1827111984282905,9.548133595284872,0.0,186.0,21.0,0.0,38.0,16.0,East,Pebbles,Calm,0.0,0.0,0.0,30.0,550.0,Typhoon1,Typhoon2,5659,8021,high,canonical_high,8.106256180497727,multiple_special_numbers
3998,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 18,36.738389,25.362944,2023-01-06,2023-01-06,2024-05-23,2024-05-23,503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,Sand,Calm,0.0,0.0,1.0,,,Typhoon1,Typhoon2,5661,5661,high,canonical_high,8.106846397933847,ok
4000,ΙΟΣ,ΠΑΡΑΛΊΑ ΒΑΘΎ ΡΈΜΑ,ΊΟΣ ΠΑΡΑΛΊΑ 20 | ΊΟΣ ΠΑΡΑΛΊΑ 21,36.726042,25.3883055,2023-01-07,2023-01-07,2024-05-23,2024-05-23,502,0.0,23.0,0.045816733067729085,1.3745019920318726,4.123505976095617,0.0,0.0,0.0,0.0,23.0,0.0,East,Sand,NNE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5663 | 5664,7931 | 7932,medium,canonical_medium,152.32076397694726,coordinate_spread_100_250m; multiple_special_numbers
4001,ΙΟΣ,ΠΑΡΑΛΊΑ ΑΓΊΑ ΚΥΡΙΑΚΉ,ΊΟΣ ΠΑΡΑΛΊΑ 22,36.719889,25.394861,2023-01-07,2023-01-07,2024-05-23,2024-05-23,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,Sand,NNE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5665,7934,high,canonical_high,7.397815803354541,multiple_special_numbers
4002,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 23,36.708,25.386917,2023-01-07,2023-01-07,2024-05-23,2024-05-23,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,Rocky,NNE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5666,5666,high,canonical_high,0.0,ok
4004,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 25,36.690528,25.384222,2023-01-07,2023-01-07,2024-05-23,2024-05-23,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,Pebbles,NNE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5668,5668,high,canonical_high,3.113457946087794,ok
4005,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 26,36.675806,25.387778,2023-01-07,2023-01-07,2024-05-23,2024-05-23,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,Pebbles,NNE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5669,5669,high,canonical_high,4.994160456518161,ok
4006,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 27 | ΊΟΣ ΠΑΡΑΛΊΑ 28,36.6722775,25.3884305,2023-01-07,2023-01-07,2024-05-23,2024-05-23,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,Pebbles,NNE,4.0,1.0,0.0,,,Typhoon1,Typhoon2,5670 | 5671,5670 | 5671 | 7940 | 7941,medium,canonical_medium,235.1112182890428,coordinate_spread_100_250m; multiple_special_numbers
4007,ΙΟΣ,ΠΑΡΑΛΊΑ ΤΡΕΊΣ ΚΛΙΣΙΈΣ,ΊΟΣ ΠΑΡΑΛΊΑ 29,36.672194,25.382806,2023-01-07,2023-01-07,2024-05-23,2024-05-23,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,Sand,NNE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5672,5672,high,canonical_high,5.8853710036072675,ok
4008,ΙΟΣ,ΠΑΡΑΛΊΑ ΤΡΕΊΣ ΚΛΙΣΙΈΣ,ΊΟΣ ΠΑΡΑΛΊΑ 30,36.668944,25.382167,2023-01-07,2023-01-07,2024-05-23,2024-05-23,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,Sand,NNE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5673,5673,high,canonical_high,3.113457945297706,ok
4010,ΙΟΣ,ΠΑΡΑΛΊΑ ΠΈΠΑ,ΊΟΣ ΠΑΡΑΛΊΑ 32,36.666194,25.339111,2023-01-07,2023-01-07,2024-05-24,2024-05-24,503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Sand,NNE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5675,5675,high,canonical_high,21.04389515538733,ok
4011,ΙΟΣ,ΠΑΡΑΛΊΑ ΜΑΝΟΎΣΟΥ,ΊΟΣ ΠΑΡΑΛΊΑ 33,36.670917,25.335972,2023-01-07,2023-01-07,2024-05-24,2024-05-24,503,0.0,129.0,0.25646123260437376,7.693836978131213,23.081510934393638,0.0,0.0,0.0,0.0,129.0,0.0,South,Sand,NNE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5676,5676,high,canonical_high,12.592731145885597,ok
4012,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 34,36.677278,25.327528,2023-01-07,2023-01-07,2024-05-24,2024-05-24,503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Sand,NNE,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5677,5677,high,canonical_high,5.809606500436123,ok
4013,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 35,36.679056,25.325694,2023-01-07,2023-01-07,2024-05-24,2024-05-24,503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Sand,NNE,4.0,1.0,0.0,,,Typhoon1,Typhoon2,5678,5678,high,canonical_high,13.31466034177812,ok
4015,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΠΑΛΑΙΆ ΚΑΜΈΝΗ ΠΑΡΑΛΊΑ 1 | ΠΑΛΑΙΆ ΚΑΜΈΝΗ ΠΑΡΑΛΊΑ 2,36.394555499999996,25.3817775,2023-01-08,2023-01-08,2024-05-17,2024-05-17,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Pebbles,N,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5680 | 5681,7866 | 7867 | 7868,review,canonical_review,259.5974335888473,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
4016,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΝΈΑ ΚΑΜΈΝΗ ΠΑΡΑΛΊΑ 3 | ΝΈΑ ΚΑΜΈΝΗ ΠΑΡΑΛΊΑ 10,36.4119305,25.3884305,2023-01-08,2023-01-09,2024-05-17,2024-05-17,494,0.0,377.0,0.7631578947368421,22.894736842105264,68.6842105263158,0.0,0.0,0.0,0.0,377.0,0.0,West,Pebbles,N,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5682 | 5689,7859 | 7861,medium,canonical_medium,205.10303479621223,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
4017,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΝΈΑ ΚΑΜΈΝΗ ΠΑΡΑΛΊΑ 4,36.395417,25.392472,2023-01-08,2023-01-08,2024-05-17,2024-05-17,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Pebbles,N,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5683,7863,high,canonical_high,3.9108020555541154,multiple_special_numbers; multiple_regions
4018,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΑΣΠΡΟΝΉΣΙ ΠΑΡΑΛΊΑ 5,36.383028,25.349944,2023-01-08,2023-01-08,2024-05-18,2024-05-18,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Pebbles,N,4.0,0.0,0.0,,,Typhoon1,Typhoon2,5684,7870 | 7871,medium,canonical_medium,219.0481055329639,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
4019,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 6,36.354722,25.361528,2023-01-08,2023-01-08,2024-05-14,2024-05-14,492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Pebbles,N,4.0,0.0,1.0,,,Typhoon1,Typhoon2,5685,7827,high,canonical_high,9.34037383826338,multiple_special_numbers; multiple_regions
